# Force and moment coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# yawAxis     : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 1.667000e+01
# lRef        : 3.638000e+00
# Aref        : 2.266000e+00
# CofR        : (3.638000e+00 0.000000e+00 5.000000e-01)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
1             	4.030736e+00	2.014725e+00	2.016010e+00	-1.450810e+00	-1.317373e+00	-1.334366e-01	-5.919681e-01	-6.425413e-04	2.585284e-03	-1.281948e-03	1.944310e-03	-3.226258e-03
2             	1.975896e+00	9.874079e-01	9.884877e-01	-6.440435e-01	-6.852187e-01	4.117517e-02	-3.631969e-01	-5.399025e-04	6.069796e-04	2.879164e-04	7.509378e-04	-4.630214e-04
3             	9.655077e-01	4.833329e-01	4.821748e-01	-4.188553e-01	-5.198638e-01	1.010085e-01	-3.104361e-01	5.790787e-04	-1.797759e-03	5.912676e-03	1.158579e-03	4.754097e-03
4             	5.131587e-01	2.572502e-01	2.559085e-01	-2.561430e-01	-3.562462e-01	1.001032e-01	-2.281747e-01	6.708234e-04	-1.801705e-03	8.308556e-03	2.352573e-03	5.955983e-03
5             	3.406781e-01	1.706880e-01	1.699901e-01	-2.025231e-01	-2.992626e-01	9.673953e-02	-1.980011e-01	3.489399e-04	-3.682616e-03	1.328911e-02	2.961937e-03	1.032717e-02
6             	2.799400e-01	1.401782e-01	1.397619e-01	-1.775910e-01	-2.714667e-01	9.387572e-02	-1.826712e-01	2.081466e-04	-4.800492e-03	1.723852e-02	3.818770e-03	1.341975e-02
7             	2.659009e-01	1.332097e-01	1.326912e-01	-1.647916e-01	-2.589285e-01	9.413695e-02	-1.765327e-01	2.592123e-04	-5.963765e-03	2.140637e-02	4.739420e-03	1.666695e-02
8             	2.674121e-01	1.341672e-01	1.332449e-01	-1.545182e-01	-2.516450e-01	9.712685e-02	-1.743859e-01	4.611348e-04	-7.046024e-03	2.522393e-02	5.565939e-03	1.965799e-02
9             	2.775179e-01	1.394033e-01	1.381147e-01	-1.479993e-01	-2.473551e-01	9.935577e-02	-1.733554e-01	6.443040e-04	-7.845807e-03	2.848682e-02	6.397605e-03	2.208922e-02
10            	2.897587e-01	1.456291e-01	1.441297e-01	-1.433229e-01	-2.440308e-01	1.007080e-01	-1.723694e-01	7.497095e-04	-8.495814e-03	3.117645e-02	7.092409e-03	2.408404e-02
11            	3.020964e-01	1.517350e-01	1.503614e-01	-1.387976e-01	-2.399862e-01	1.011886e-01	-1.705874e-01	6.867538e-04	-8.726763e-03	3.225658e-02	7.401525e-03	2.485505e-02
12            	3.121805e-01	1.564890e-01	1.556915e-01	-1.334479e-01	-2.345964e-01	1.011484e-01	-1.678724e-01	3.987418e-04	-8.540005e-03	3.125069e-02	7.085341e-03	2.416535e-02
13            	3.203216e-01	1.600659e-01	1.602556e-01	-1.274329e-01	-2.284385e-01	1.010055e-01	-1.647220e-01	-9.483547e-05	-7.750732e-03	2.763403e-02	6.066282e-03	2.156775e-02
14            	3.254184e-01	1.620434e-01	1.633750e-01	-1.205407e-01	-2.221271e-01	1.015864e-01	-1.618567e-01	-6.658287e-04	-6.384310e-03	2.183288e-02	4.532131e-03	1.730075e-02
15            	3.279498e-01	1.627955e-01	1.651543e-01	-1.123232e-01	-2.159327e-01	1.036096e-01	-1.597711e-01	-1.179383e-03	-4.454269e-03	1.452343e-02	2.807447e-03	1.171599e-02
16            	3.286683e-01	1.628077e-01	1.658606e-01	-1.038295e-01	-2.103762e-01	1.065467e-01	-1.584614e-01	-1.526433e-03	-2.253253e-03	6.751735e-03	1.122614e-03	5.629121e-03
17            	3.277464e-01	1.621938e-01	1.655526e-01	-9.555743e-02	-2.057718e-01	1.102144e-01	-1.579931e-01	-1.679423e-03	-1.806915e-04	-2.181679e-04	-2.897754e-04	7.160753e-05
18            	3.255788e-01	1.611313e-01	1.644474e-01	-8.679874e-02	-2.016657e-01	1.148669e-01	-1.582663e-01	-1.658027e-03	1.545534e-03	-5.631813e-03	-1.270373e-03	-4.361440e-03
19            	3.220772e-01	1.595848e-01	1.624924e-01	-7.758499e-02	-1.975710e-01	1.199860e-01	-1.587785e-01	-1.453825e-03	2.974608e-03	-9.542348e-03	-1.796566e-03	-7.745782e-03
20            	3.176981e-01	1.576794e-01	1.600187e-01	-6.806885e-02	-1.929653e-01	1.248964e-01	-1.589308e-01	-1.169689e-03	4.145781e-03	-1.221391e-02	-1.961175e-03	-1.025274e-02
21            	3.130923e-01	1.556584e-01	1.574339e-01	-6.019156e-02	-1.883952e-01	1.282036e-01	-1.582994e-01	-8.877310e-04	5.128231e-03	-1.404115e-02	-1.892343e-03	-1.214880e-02
22            	3.082096e-01	1.535805e-01	1.546291e-01	-5.501340e-02	-1.842857e-01	1.292723e-01	-1.567790e-01	-5.242644e-04	5.963082e-03	-1.524768e-02	-1.660758e-03	-1.358692e-02
23            	3.038399e-01	1.518129e-01	1.520271e-01	-5.122385e-02	-1.790614e-01	1.278375e-01	-1.534495e-01	-1.070894e-04	6.656606e-03	-1.607305e-02	-1.379917e-03	-1.469313e-02
24            	3.014546e-01	1.509785e-01	1.504761e-01	-4.721315e-02	-1.709493e-01	1.237362e-01	-1.473427e-01	2.511875e-04	7.185382e-03	-1.654572e-02	-1.087479e-03	-1.545824e-02
25            	3.006404e-01	1.507767e-01	1.498637e-01	-4.291885e-02	-1.610684e-01	1.181496e-01	-1.396090e-01	4.564996e-04	7.256433e-03	-1.622888e-02	-8.580069e-04	-1.537087e-02
26            	3.000205e-01	1.505289e-01	1.494916e-01	-3.795524e-02	-1.505539e-01	1.125986e-01	-1.315763e-01	5.186483e-04	7.100256e-03	-1.553934e-02	-6.694119e-04	-1.486992e-02
27            	2.989827e-01	1.498601e-01	1.491227e-01	-3.427579e-02	-1.424696e-01	1.081938e-01	-1.253317e-01	3.686894e-04	6.757888e-03	-1.475314e-02	-6.186803e-04	-1.413446e-02
28            	2.979221e-01	1.491271e-01	1.487950e-01	-3.377174e-02	-1.395272e-01	1.057554e-01	-1.226413e-01	1.660116e-04	6.304505e-03	-1.384793e-02	-6.194611e-04	-1.322847e-02
29            	2.971458e-01	1.486100e-01	1.485358e-01	-3.719430e-02	-1.425316e-01	1.053373e-01	-1.239344e-01	3.710547e-05	5.480849e-03	-1.213118e-02	-5.847396e-04	-1.154644e-02
30            	2.969905e-01	1.484490e-01	1.485415e-01	-4.433971e-02	-1.510630e-01	1.067233e-01	-1.288931e-01	-4.627512e-05	4.294125e-03	-9.512767e-03	-4.622581e-04	-9.050509e-03
31            	2.974827e-01	1.486223e-01	1.488604e-01	-5.639069e-02	-1.664261e-01	1.100354e-01	-1.382308e-01	-1.190449e-04	2.937008e-03	-6.430360e-03	-2.781722e-04	-6.152188e-03
32            	2.984468e-01	1.491197e-01	1.493271e-01	-7.021030e-02	-1.848775e-01	1.146672e-01	-1.497723e-01	-1.037161e-04	1.743937e-03	-3.503382e-03	-7.753759e-06	-3.495629e-03
33            	2.997760e-01	1.498469e-01	1.499291e-01	-8.357496e-02	-2.028110e-01	1.192361e-01	-1.610236e-01	-4.111076e-05	8.259596e-04	-1.179244e-03	2.363376e-04	-1.415581e-03
34            	3.008657e-01	1.504384e-01	1.504273e-01	-9.241508e-02	-2.152440e-01	1.228289e-01	-1.690364e-01	5.540142e-06	2.436190e-04	2.718938e-04	3.795659e-04	-1.076721e-04
35            	3.014974e-01	1.507710e-01	1.507264e-01	-9.499079e-02	-2.199901e-01	1.249993e-01	-1.724947e-01	2.228273e-05	3.451777e-05	7.182745e-04	3.936550e-04	3.246195e-04
36            	3.017823e-01	1.509447e-01	1.508375e-01	-9.194210e-02	-2.176218e-01	1.256797e-01	-1.716508e-01	5.359269e-05	-1.779147e-04	7.543727e-04	1.992716e-04	5.551011e-04
37            	3.022623e-01	1.512913e-01	1.509710e-01	-8.538553e-02	-2.100278e-01	1.246423e-01	-1.673351e-01	1.601792e-04	-3.599958e-04	3.039042e-04	-2.080436e-04	5.119479e-04
38            	3.026678e-01	1.516602e-01	1.510076e-01	-7.848045e-02	-2.005012e-01	1.220208e-01	-1.612610e-01	3.263450e-04	-4.636907e-04	-3.922222e-04	-6.598018e-04	2.675795e-04
39            	3.026092e-01	1.517507e-01	1.508585e-01	-7.483581e-02	-1.934622e-01	1.186264e-01	-1.560443e-01	4.461327e-04	-5.691951e-04	-6.233415e-04	-8.808659e-04	2.575244e-04
40            	3.020738e-01	1.514944e-01	1.505794e-01	-7.495483e-02	-1.897180e-01	1.147632e-01	-1.522406e-01	4.574932e-04	-6.941112e-04	-1.252530e-04	-7.567377e-04	6.314847e-04
41            	3.012253e-01	1.509365e-01	1.502888e-01	-7.901901e-02	-1.902116e-01	1.111926e-01	-1.507021e-01	3.238312e-04	-9.377187e-04	1.230872e-03	-3.222829e-04	1.553155e-03
42            	3.001614e-01	1.501241e-01	1.500374e-01	-8.582606e-02	-1.942007e-01	1.083746e-01	-1.512876e-01	4.334616e-05	-1.367735e-03	3.363920e-03	3.142245e-04	3.049695e-03
43            	2.991119e-01	1.492158e-01	1.498961e-01	-9.347204e-02	-2.000157e-01	1.065436e-01	-1.532797e-01	-3.401675e-04	-1.959445e-03	6.022866e-03	1.051989e-03	4.970878e-03
44            	2.982240e-01	1.483560e-01	1.498679e-01	-1.000532e-01	-2.058217e-01	1.057684e-01	-1.557950e-01	-7.559387e-04	-2.549582e-03	8.688738e-03	1.794787e-03	6.893951e-03
45            	2.976130e-01	1.476636e-01	1.499495e-01	-1.045368e-01	-2.104102e-01	1.058734e-01	-1.581418e-01	-1.142949e-03	-2.987339e-03	1.083874e-02	2.432032e-03	8.406709e-03
46            	2.973392e-01	1.472167e-01	1.501225e-01	-1.065068e-01	-2.131013e-01	1.065945e-01	-1.598479e-01	-1.452904e-03	-3.158530e-03	1.206803e-02	2.875486e-03	9.192545e-03
47            	2.973698e-01	1.470434e-01	1.503264e-01	-1.055928e-01	-2.133394e-01	1.077465e-01	-1.605429e-01	-1.641502e-03	-2.937528e-03	1.198435e-02	3.054648e-03	8.929703e-03
48            	2.975429e-01	1.470897e-01	1.504532e-01	-1.021841e-01	-2.112901e-01	1.091060e-01	-1.601980e-01	-1.681715e-03	-2.261946e-03	1.040831e-02	2.942211e-03	7.466103e-03
49            	2.977233e-01	1.472554e-01	1.504679e-01	-9.772134e-02	-2.081204e-01	1.103991e-01	-1.592597e-01	-1.606244e-03	-1.206890e-03	7.586155e-03	2.586187e-03	4.999968e-03
50            	2.977867e-01	1.474234e-01	1.503633e-01	-9.352159e-02	-2.050331e-01	1.115116e-01	-1.582724e-01	-1.469947e-03	7.507454e-05	3.987570e-03	2.068860e-03	1.918710e-03
51            	2.977463e-01	1.475565e-01	1.501899e-01	-9.085900e-02	-2.031611e-01	1.123021e-01	-1.577316e-01	-1.316698e-03	1.378446e-03	2.247472e-04	1.490819e-03	-1.266072e-03
52            	2.975147e-01	1.476019e-01	1.499128e-01	-9.028113e-02	-2.029682e-01	1.126871e-01	-1.578277e-01	-1.155434e-03	2.493192e-03	-3.119581e-03	9.334012e-04	-4.052982e-03
53            	2.971368e-01	1.476116e-01	1.495251e-01	-9.178042e-02	-2.043784e-01	1.125979e-01	-1.584882e-01	-9.567266e-04	3.348352e-03	-5.770331e-03	4.631868e-04	-6.233518e-03
54            	2.966827e-01	1.476192e-01	1.490635e-01	-9.514728e-02	-2.071666e-01	1.120194e-01	-1.595930e-01	-7.221503e-04	3.913253e-03	-7.570248e-03	1.281288e-04	-7.698377e-03
55            	2.962733e-01	1.476747e-01	1.485986e-01	-9.988179e-02	-2.108603e-01	1.109785e-01	-1.609194e-01	-4.619708e-04	4.193826e-03	-8.455733e-03	-3.404057e-05	-8.421692e-03
56            	2.958871e-01	1.477513e-01	1.481358e-01	-1.047923e-01	-2.144746e-01	1.096823e-01	-1.620785e-01	-1.922381e-04	4.336193e-03	-8.788628e-03	-5.812120e-05	-8.730507e-03
57            	2.955989e-01	1.478694e-01	1.477295e-01	-1.094634e-01	-2.177188e-01	1.082554e-01	-1.629871e-01	6.996186e-05	4.465602e-03	-8.972604e-03	-2.069981e-05	-8.951904e-03
58            	2.953598e-01	1.479772e-01	1.473826e-01	-1.136969e-01	-2.205549e-01	1.068580e-01	-1.637065e-01	2.972991e-04	4.671749e-03	-9.314551e-03	1.447380e-05	-9.329025e-03
59            	2.951626e-01	1.480505e-01	1.471121e-01	-1.177109e-01	-2.232409e-01	1.055300e-01	-1.643854e-01	4.692022e-04	4.931301e-03	-9.807552e-03	2.752481e-05	-9.835076e-03
60            	2.949333e-01	1.480345e-01	1.468989e-01	-1.214131e-01	-2.257716e-01	1.043585e-01	-1.650650e-01	5.677910e-04	5.210911e-03	-1.037379e-02	2.401437e-05	-1.039781e-02
61            	2.946087e-01	1.479057e-01	1.467030e-01	-1.248790e-01	-2.282145e-01	1.033355e-01	-1.657750e-01	6.013172e-04	5.455834e-03	-1.083923e-02	3.622012e-05	-1.087545e-02
62            	2.941082e-01	1.476347e-01	1.464734e-01	-1.279201e-01	-2.304389e-01	1.025187e-01	-1.664788e-01	5.806364e-04	5.590005e-03	-1.102029e-02	7.985894e-05	-1.110015e-02
63            	2.934806e-01	1.472735e-01	1.462070e-01	-1.303556e-01	-2.322940e-01	1.019384e-01	-1.671162e-01	5.332463e-04	5.582900e-03	-1.088031e-02	1.427430e-04	-1.102306e-02
64            	2.927676e-01	1.468657e-01	1.459018e-01	-1.320405e-01	-2.336477e-01	1.016071e-01	-1.676274e-01	4.819704e-04	5.428881e-03	-1.045038e-02	2.036889e-04	-1.065407e-02
65            	2.920270e-01	1.464603e-01	1.455667e-01	-1.329206e-01	-2.344268e-01	1.015062e-01	-1.679665e-01	4.468044e-04	5.174103e-03	-9.870837e-03	2.386848e-04	-1.010952e-02
66            	2.913254e-01	1.461172e-01	1.452082e-01	-1.329708e-01	-2.345844e-01	1.016136e-01	-1.680990e-01	4.544916e-04	4.911786e-03	-9.365100e-03	2.292358e-04	-9.594335e-03
67            	2.907339e-01	1.458871e-01	1.448468e-01	-1.322656e-01	-2.341464e-01	1.018809e-01	-1.680136e-01	5.201387e-04	4.737429e-03	-9.151349e-03	1.617543e-04	-9.313103e-03
68            	2.903064e-01	1.457864e-01	1.445200e-01	-1.310444e-01	-2.332700e-01	1.022256e-01	-1.677478e-01	6.331935e-04	4.681556e-03	-9.294082e-03	3.451542e-05	-9.328597e-03
69            	2.900672e-01	1.458087e-01	1.442584e-01	-1.297108e-01	-2.322508e-01	1.025399e-01	-1.673953e-01	7.751497e-04	4.767444e-03	-9.831201e-03	-1.481561e-04	-9.683045e-03
70            	2.900088e-01	1.459319e-01	1.440768e-01	-1.287095e-01	-2.314260e-01	1.027165e-01	-1.670712e-01	9.275698e-04	5.015281e-03	-1.078582e-02	-3.776267e-04	-1.040819e-02
71            	2.901392e-01	1.461432e-01	1.439960e-01	-1.284299e-01	-2.310953e-01	1.026655e-01	-1.668804e-01	1.073582e-03	5.443261e-03	-1.211340e-02	-6.134402e-04	-1.149996e-02
72            	2.903999e-01	1.463981e-01	1.440018e-01	-1.291418e-01	-2.314825e-01	1.023407e-01	-1.669116e-01	1.198184e-03	6.024244e-03	-1.367141e-02	-8.114621e-04	-1.285995e-02
73            	2.907369e-01	1.466519e-01	1.440850e-01	-1.310292e-01	-2.327549e-01	1.017257e-01	-1.672403e-01	1.283473e-03	6.689133e-03	-1.525890e-02	-9.403171e-04	-1.431858e-02
74            	2.911069e-01	1.468702e-01	1.442366e-01	-1.341230e-01	-2.349650e-01	1.008420e-01	-1.679035e-01	1.316795e-03	7.352979e-03	-1.664435e-02	-9.691952e-04	-1.567515e-02
75            	2.914559e-01	1.470121e-01	1.444438e-01	-1.382418e-01	-2.380023e-01	9.976052e-02	-1.688814e-01	1.284146e-03	7.902879e-03	-1.755977e-02	-8.770067e-04	-1.668277e-02
76            	2.917014e-01	1.470375e-01	1.446639e-01	-1.430239e-01	-2.416073e-01	9.858335e-02	-1.700953e-01	1.186834e-03	8.276242e-03	-1.789041e-02	-6.689637e-04	-1.722145e-02
77            	2.918156e-01	1.469441e-01	1.448716e-01	-1.481174e-01	-2.455201e-01	9.740275e-02	-1.714614e-01	1.036260e-03	8.452612e-03	-1.765449e-02	-3.746357e-04	-1.727986e-02
78            	2.917713e-01	1.467466e-01	1.450247e-01	-1.531561e-01	-2.494657e-01	9.630959e-02	-1.728876e-01	8.609410e-04	8.450248e-03	-1.700935e-02	-5.442671e-05	-1.695492e-02
79            	2.915900e-01	1.464864e-01	1.451036e-01	-1.577974e-01	-2.531726e-01	9.537520e-02	-1.742739e-01	6.914040e-04	8.337198e-03	-1.618662e-02	2.438907e-04	-1.643051e-02
80            	2.912914e-01	1.462086e-01	1.450827e-01	-1.616882e-01	-2.563483e-01	9.466010e-02	-1.755042e-01	5.629423e-04	8.190456e-03	-1.543823e-02	4.713387e-04	-1.590957e-02
81            	2.909191e-01	1.459653e-01	1.449538e-01	-1.645847e-01	-2.587783e-01	9.419356e-02	-1.764859e-01	5.057534e-04	8.105127e-03	-1.502100e-02	5.946250e-04	-1.561563e-02
82            	2.905444e-01	1.458061e-01	1.447383e-01	-1.664184e-01	-2.603824e-01	9.396398e-02	-1.771732e-01	5.339337e-04	8.149378e-03	-1.511270e-02	5.930280e-04	-1.570573e-02
83            	2.902668e-01	1.457815e-01	1.444853e-01	-1.672757e-01	-2.612000e-01	9.392429e-02	-1.775621e-01	6.481033e-04	8.357034e-03	-1.581073e-02	4.516679e-04	-1.626240e-02
84            	2.901175e-01	1.458989e-01	1.442186e-01	-1.673096e-01	-2.613325e-01	9.402286e-02	-1.776777e-01	8.401331e-04	8.744090e-03	-1.713655e-02	1.758136e-04	-1.731237e-02
85            	2.901280e-01	1.461660e-01	1.439619e-01	-1.667104e-01	-2.609083e-01	9.419792e-02	-1.775531e-01	1.102040e-03	9.315417e-03	-1.903684e-02	-2.030010e-04	-1.883384e-02
86            	2.903307e-01	1.465769e-01	1.437538e-01	-1.657350e-01	-2.601147e-01	9.437970e-02	-1.772472e-01	1.411553e-03	1.003628e-02	-2.137270e-02	-6.500768e-04	-2.072263e-02
87            	2.907536e-01	1.471215e-01	1.436321e-01	-1.646376e-01	-2.591464e-01	9.450881e-02	-1.768276e-01	1.744690e-03	1.084700e-02	-2.396815e-02	-1.137074e-03	-2.283108e-02
88            	2.913385e-01	1.477456e-01	1.435929e-01	-1.636300e-01	-2.581849e-01	9.455490e-02	-1.763699e-01	2.076348e-03	1.167661e-02	-2.661797e-02	-1.632371e-03	-2.498560e-02
89            	2.920205e-01	1.483867e-01	1.436338e-01	-1.628677e-01	-2.573778e-01	9.451009e-02	-1.759439e-01	2.376412e-03	1.243600e-02	-2.906708e-02	-2.097536e-03	-2.696954e-02
90            	2.927174e-01	1.489812e-01	1.437361e-01	-1.624236e-01	-2.568150e-01	9.439135e-02	-1.756032e-01	2.622555e-03	1.306789e-02	-3.112441e-02	-2.494313e-03	-2.863010e-02
91            	2.934132e-01	1.495117e-01	1.439015e-01	-1.623215e-01	-2.565344e-01	9.421296e-02	-1.753737e-01	2.805136e-03	1.353177e-02	-3.266054e-02	-2.798500e-03	-2.986204e-02
92            	2.940724e-01	1.499579e-01	1.441145e-01	-1.625291e-01	-2.565258e-01	9.399675e-02	-1.752613e-01	2.921730e-03	1.381049e-02	-3.361276e-02	-2.995888e-03	-3.061687e-02
93            	2.946740e-01	1.503149e-01	1.443591e-01	-1.630040e-01	-2.567729e-01	9.376890e-02	-1.752709e-01	2.977873e-03	1.390383e-02	-3.398703e-02	-3.089686e-03	-3.089734e-02
94            	2.951776e-01	1.505821e-01	1.445955e-01	-1.636361e-01	-2.571955e-01	9.355940e-02	-1.753775e-01	2.993315e-03	1.385298e-02	-3.390080e-02	-3.097421e-03	-3.080338e-02
95            	2.955868e-01	1.507761e-01	1.448107e-01	-1.643432e-01	-2.577222e-01	9.337899e-02	-1.755506e-01	2.982711e-03	1.368379e-02	-3.345548e-02	-3.043954e-03	-3.041153e-02
96            	2.958858e-01	1.509076e-01	1.449782e-01	-1.650652e-01	-2.583001e-01	9.323497e-02	-1.757675e-01	2.964678e-03	1.344902e-02	-3.280200e-02	-2.951982e-03	-2.985002e-02
97            	2.960848e-01	1.509995e-01	1.450853e-01	-1.657647e-01	-2.588913e-01	9.312660e-02	-1.760089e-01	2.957091e-03	1.320561e-02	-3.210616e-02	-2.847474e-03	-2.925869e-02
98            	2.962241e-01	1.510896e-01	1.451345e-01	-1.664290e-01	-2.594691e-01	9.304005e-02	-1.762546e-01	2.977552e-03	1.301406e-02	-3.152561e-02	-2.748743e-03	-2.877686e-02
99            	2.963801e-01	1.512167e-01	1.451633e-01	-1.670524e-01	-2.600057e-01	9.295329e-02	-1.764795e-01	3.026723e-03	1.288183e-02	-3.110398e-02	-2.670161e-03	-2.843382e-02
100           	2.966171e-01	1.514003e-01	1.452168e-01	-1.676456e-01	-2.604861e-01	9.284046e-02	-1.766633e-01	3.091782e-03	1.282017e-02	-3.084861e-02	-2.604138e-03	-2.824448e-02
101           	2.969790e-01	1.516499e-01	1.453291e-01	-1.682343e-01	-2.609146e-01	9.268036e-02	-1.767975e-01	3.160441e-03	1.283069e-02	-3.075468e-02	-2.546652e-03	-2.820803e-02
102           	2.974921e-01	1.519689e-01	1.455232e-01	-1.687996e-01	-2.612502e-01	9.245064e-02	-1.768504e-01	3.222897e-03	1.290162e-02	-3.079742e-02	-2.497085e-03	-2.830033e-02
103           	2.981772e-01	1.523574e-01	1.458198e-01	-1.693460e-01	-2.614832e-01	9.213714e-02	-1.768102e-01	3.268789e-03	1.303599e-02	-3.094659e-02	-2.437301e-03	-2.850929e-02
104           	2.990206e-01	1.528027e-01	1.462179e-01	-1.699213e-01	-2.616510e-01	9.172969e-02	-1.766904e-01	3.292381e-03	1.324331e-02	-3.117966e-02	-2.346521e-03	-2.883313e-02
105           	3.000150e-01	1.532917e-01	1.467233e-01	-1.705834e-01	-2.618119e-01	9.122855e-02	-1.765202e-01	3.284226e-03	1.349449e-02	-3.146536e-02	-2.238196e-03	-2.922717e-02
106           	3.011276e-01	1.538195e-01	1.473081e-01	-1.713626e-01	-2.620077e-01	9.064506e-02	-1.763264e-01	3.255735e-03	1.378876e-02	-3.187599e-02	-2.149235e-03	-2.972675e-02
107           	3.022738e-01	1.543445e-01	1.479293e-01	-1.723144e-01	-2.623308e-01	9.001642e-02	-1.761736e-01	3.207635e-03	1.409820e-02	-3.247167e-02	-2.137630e-03	-3.033404e-02
108           	3.033297e-01	1.548066e-01	1.485231e-01	-1.734737e-01	-2.628554e-01	8.938174e-02	-1.761186e-01	3.141748e-03	1.439080e-02	-3.323672e-02	-2.227559e-03	-3.100916e-02
109           	3.042743e-01	1.552155e-01	1.490588e-01	-1.748203e-01	-2.635927e-01	8.877232e-02	-1.761825e-01	3.078371e-03	1.468717e-02	-3.423460e-02	-2.430130e-03	-3.180447e-02
110           	3.051484e-01	1.556059e-01	1.495425e-01	-1.762787e-01	-2.644821e-01	8.820337e-02	-1.763427e-01	3.031695e-03	1.501567e-02	-3.550995e-02	-2.739308e-03	-3.277064e-02
111           	3.060053e-01	1.560095e-01	1.499958e-01	-1.778053e-01	-2.654862e-01	8.768088e-02	-1.765835e-01	3.006838e-03	1.540232e-02	-3.708162e-02	-3.138495e-03	-3.394313e-02
112           	3.070882e-01	1.565688e-01	1.505194e-01	-1.796984e-01	-2.668122e-01	8.711372e-02	-1.769629e-01	3.024705e-03	1.595422e-02	-3.923625e-02	-3.663908e-03	-3.557234e-02
113           	3.079932e-01	1.570121e-01	1.509811e-01	-1.812425e-01	-2.679352e-01	8.669265e-02	-1.773139e-01	3.015519e-03	1.642135e-02	-4.113362e-02	-4.145464e-03	-3.698816e-02
114           	3.093588e-01	1.577565e-01	1.516023e-01	-1.833504e-01	-2.694873e-01	8.613697e-02	-1.778122e-01	3.077134e-03	1.704834e-02	-4.372074e-02	-4.812027e-03	-3.890872e-02
115           	3.107914e-01	1.585358e-01	1.522556e-01	-1.854524e-01	-2.710622e-01	8.560986e-02	-1.783360e-01	3.140105e-03	1.762441e-02	-4.612180e-02	-5.436493e-03	-4.068530e-02
116           	3.124160e-01	1.594384e-01	1.529776e-01	-1.876980e-01	-2.727627e-01	8.506465e-02	-1.789137e-01	3.230403e-03	1.816075e-02	-4.848434e-02	-6.081422e-03	-4.240292e-02
117           	3.141733e-01	1.604373e-01	1.537359e-01	-1.900244e-01	-2.745390e-01	8.451460e-02	-1.795268e-01	3.350707e-03	1.865388e-02	-5.075704e-02	-6.724638e-03	-4.403240e-02
118           	3.160142e-01	1.615029e-01	1.545112e-01	-1.923316e-01	-2.763078e-01	8.397629e-02	-1.801421e-01	3.495846e-03	1.908282e-02	-5.286080e-02	-7.347578e-03	-4.551322e-02
119           	3.178676e-01	1.625938e-01	1.552738e-01	-1.945219e-01	-2.779957e-01	8.347387e-02	-1.807348e-01	3.660012e-03	1.945257e-02	-5.476826e-02	-7.931560e-03	-4.683670e-02
120           	3.196367e-01	1.636448e-01	1.559919e-01	-1.965295e-01	-2.795586e-01	8.302903e-02	-1.812938e-01	3.826480e-03	1.976224e-02	-5.641869e-02	-8.447103e-03	-4.797158e-02
121           	3.212640e-01	1.646057e-01	1.566584e-01	-1.983486e-01	-2.810038e-01	8.265520e-02	-1.818295e-01	3.973664e-03	1.998369e-02	-5.771069e-02	-8.871658e-03	-4.883903e-02
122           	3.227340e-01	1.654529e-01	1.572811e-01	-1.999682e-01	-2.823231e-01	8.235492e-02	-1.823390e-01	4.085898e-03	2.011782e-02	-5.857946e-02	-9.171908e-03	-4.940755e-02
123           	3.240510e-01	1.661730e-01	1.578780e-01	-2.014423e-01	-2.835490e-01	8.210663e-02	-1.828278e-01	4.147469e-03	2.014960e-02	-5.895244e-02	-9.326623e-03	-4.962582e-02
124           	3.253464e-01	1.668086e-01	1.585378e-01	-2.027319e-01	-2.846366e-01	8.190471e-02	-1.832706e-01	4.135397e-03	2.007589e-02	-5.874842e-02	-9.298319e-03	-4.945011e-02
125           	3.265707e-01	1.673218e-01	1.592489e-01	-2.038684e-01	-2.856089e-01	8.174055e-02	-1.836748e-01	4.036483e-03	1.988735e-02	-5.789913e-02	-9.062209e-03	-4.883692e-02
126           	3.277314e-01	1.677139e-01	1.600175e-01	-2.048554e-01	-2.864564e-01	8.160102e-02	-1.840287e-01	3.848215e-03	1.957031e-02	-5.635032e-02	-8.604850e-03	-4.774547e-02
127           	3.288767e-01	1.680197e-01	1.608570e-01	-2.056987e-01	-2.871670e-01	8.146828e-02	-1.843176e-01	3.581356e-03	1.911952e-02	-5.409531e-02	-7.928131e-03	-4.616718e-02
128           	3.299970e-01	1.682379e-01	1.617590e-01	-2.063305e-01	-2.876868e-01	8.135633e-02	-1.845216e-01	3.239449e-03	1.850159e-02	-5.114366e-02	-7.070238e-03	-4.407342e-02
129           	3.310798e-01	1.683780e-01	1.627018e-01	-2.067712e-01	-2.880339e-01	8.126269e-02	-1.846483e-01	2.838114e-03	1.772059e-02	-4.762954e-02	-6.094183e-03	-4.153536e-02
130           	3.320505e-01	1.684183e-01	1.636322e-01	-2.070126e-01	-2.882191e-01	8.120652e-02	-1.847128e-01	2.393030e-03	1.676067e-02	-4.370027e-02	-5.089464e-03	-3.861081e-02
