# Force and moment coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# yawAxis     : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 1.667000e+01
# lRef        : 2.765000e+00
# Aref        : 2.162000e+00
# CofR        : (2.765000e+00 0.000000e+00 5.000000e-01)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
322           	4.336890e-01	2.107684e-01	2.229207e-01	2.465078e-01	2.430170e-01	3.490831e-03	1.197631e-01	-6.076152e-03	-3.404511e-03	1.882715e-02	6.009063e-03	1.281808e-02
323           	4.338716e-01	2.109919e-01	2.228797e-01	2.458685e-01	2.425162e-01	3.352239e-03	1.195820e-01	-5.943861e-03	-3.255487e-03	1.831554e-02	5.902282e-03	1.241326e-02
324           	4.340566e-01	2.113226e-01	2.227340e-01	2.452574e-01	2.420581e-01	3.199236e-03	1.194294e-01	-5.705699e-03	-2.929426e-03	1.739398e-02	5.767565e-03	1.162642e-02
325           	4.342338e-01	2.117285e-01	2.225054e-01	2.446992e-01	2.416507e-01	3.048449e-03	1.193011e-01	-5.388455e-03	-2.446524e-03	1.612617e-02	5.616563e-03	1.050961e-02
326           	4.342978e-01	2.121144e-01	2.221834e-01	2.442454e-01	2.413021e-01	2.943279e-03	1.191794e-01	-5.034495e-03	-1.855728e-03	1.467183e-02	5.480188e-03	9.191644e-03
327           	4.342818e-01	2.124650e-01	2.218169e-01	2.439309e-01	2.410434e-01	2.887513e-03	1.190779e-01	-4.675941e-03	-1.200303e-03	1.316158e-02	5.380487e-03	7.781094e-03
328           	4.342526e-01	2.127942e-01	2.214584e-01	2.437744e-01	2.408928e-01	2.881559e-03	1.190056e-01	-4.332132e-03	-5.225560e-04	1.169369e-02	5.324288e-03	6.369400e-03
329           	4.341857e-01	2.130550e-01	2.211307e-01	2.437965e-01	2.408587e-01	2.937719e-03	1.189605e-01	-4.037886e-03	1.172188e-04	1.041157e-02	5.323001e-03	5.088564e-03
330           	4.340770e-01	2.132348e-01	2.208422e-01	2.440081e-01	2.409533e-01	3.054874e-03	1.189492e-01	-3.803741e-03	6.889761e-04	9.392279e-03	5.385115e-03	4.007163e-03
331           	4.339169e-01	2.133254e-01	2.205915e-01	2.443720e-01	2.411468e-01	3.225198e-03	1.189608e-01	-3.633011e-03	1.160070e-03	8.662220e-03	5.491180e-03	3.171040e-03
332           	4.336990e-01	2.133170e-01	2.203819e-01	2.448261e-01	2.414005e-01	3.425628e-03	1.189874e-01	-3.532458e-03	1.495872e-03	8.259340e-03	5.625542e-03	2.633798e-03
333           	4.334347e-01	2.132098e-01	2.202249e-01	2.453089e-01	2.416835e-01	3.625382e-03	1.190290e-01	-3.507548e-03	1.677368e-03	8.193442e-03	5.774090e-03	2.419353e-03
334           	4.331384e-01	2.130101e-01	2.201283e-01	2.457556e-01	2.419612e-01	3.794411e-03	1.190834e-01	-3.559139e-03	1.686404e-03	8.469699e-03	5.921254e-03	2.548445e-03
335           	4.328867e-01	2.127498e-01	2.201369e-01	2.461696e-01	2.422638e-01	3.905769e-03	1.191790e-01	-3.693580e-03	1.517762e-03	9.070528e-03	6.053026e-03	3.017502e-03
336           	4.327466e-01	2.124661e-01	2.202805e-01	2.465240e-01	2.425775e-01	3.946476e-03	1.193155e-01	-3.907198e-03	1.203541e-03	9.962652e-03	6.184867e-03	3.777785e-03
337           	4.327217e-01	2.121692e-01	2.205525e-01	2.467909e-01	2.428624e-01	3.928487e-03	1.194670e-01	-4.191627e-03	7.825029e-04	1.108195e-02	6.323480e-03	4.758475e-03
338           	4.327764e-01	2.118521e-01	2.209244e-01	2.469460e-01	2.430675e-01	3.878481e-03	1.195945e-01	-4.536130e-03	2.834977e-04	1.239155e-02	6.479273e-03	5.912277e-03
339           	4.329254e-01	2.115541e-01	2.213713e-01	2.469355e-01	2.431366e-01	3.798883e-03	1.196689e-01	-4.908616e-03	-2.342044e-04	1.375942e-02	6.645505e-03	7.113914e-03
340           	4.331793e-01	2.113309e-01	2.218484e-01	2.467224e-01	2.430368e-01	3.685523e-03	1.196757e-01	-5.258772e-03	-7.026575e-04	1.501446e-02	6.804573e-03	8.209888e-03
341           	4.334846e-01	2.112020e-01	2.222826e-01	2.462999e-01	2.427542e-01	3.545721e-03	1.196042e-01	-5.540308e-03	-1.063817e-03	1.597697e-02	6.924670e-03	9.052304e-03
342           	4.337163e-01	2.111410e-01	2.225754e-01	2.457112e-01	2.423033e-01	3.407958e-03	1.194476e-01	-5.717185e-03	-1.271961e-03	1.652333e-02	6.989706e-03	9.533627e-03
343           	4.338471e-01	2.111527e-01	2.226944e-01	2.450424e-01	2.417637e-01	3.278686e-03	1.192425e-01	-5.770870e-03	-1.303616e-03	1.658354e-02	6.988152e-03	9.595383e-03
344           	4.338839e-01	2.112341e-01	2.226499e-01	2.443727e-01	2.412063e-01	3.166384e-03	1.190200e-01	-5.707892e-03	-1.170821e-03	1.619197e-02	6.925163e-03	9.266805e-03
345           	4.339294e-01	2.114234e-01	2.225060e-01	2.437114e-01	2.406600e-01	3.051411e-03	1.188043e-01	-5.541293e-03	-8.879573e-04	1.539349e-02	6.808787e-03	8.584702e-03
346           	4.339996e-01	2.117055e-01	2.222941e-01	2.430871e-01	2.401458e-01	2.941282e-03	1.186023e-01	-5.294316e-03	-4.849791e-04	1.428044e-02	6.655240e-03	7.625199e-03
347           	4.341217e-01	2.120558e-01	2.220659e-01	2.425155e-01	2.396746e-01	2.840935e-03	1.184168e-01	-5.005039e-03	-6.828787e-06	1.296897e-02	6.477655e-03	6.491313e-03
348           	4.342520e-01	2.124143e-01	2.218377e-01	2.420722e-01	2.393003e-01	2.771956e-03	1.182642e-01	-4.711716e-03	5.018247e-04	1.162792e-02	6.315783e-03	5.312134e-03
349           	4.343531e-01	2.127368e-01	2.216162e-01	2.418123e-01	2.390550e-01	2.757325e-03	1.181488e-01	-4.439717e-03	1.006138e-03	1.036074e-02	6.186511e-03	4.174234e-03
350           	4.344150e-01	2.129980e-01	2.214171e-01	2.417137e-01	2.389283e-01	2.785369e-03	1.180715e-01	-4.209562e-03	1.462517e-03	9.265733e-03	6.095383e-03	3.170349e-03
351           	4.344211e-01	2.131750e-01	2.212461e-01	2.417945e-01	2.389481e-01	2.846435e-03	1.180508e-01	-4.035528e-03	1.842746e-03	8.413724e-03	6.049608e-03	2.364116e-03
352           	4.343510e-01	2.132544e-01	2.210966e-01	2.420630e-01	2.391335e-01	2.929492e-03	1.181020e-01	-3.921119e-03	2.115747e-03	7.863803e-03	6.047648e-03	1.816154e-03
353           	4.342124e-01	2.132347e-01	2.209777e-01	2.425281e-01	2.395035e-01	3.024584e-03	1.182395e-01	-3.871464e-03	2.257120e-03	7.633049e-03	6.073644e-03	1.559405e-03
354           	4.340396e-01	2.131290e-01	2.209106e-01	2.431641e-01	2.400494e-01	3.114682e-03	1.184673e-01	-3.890800e-03	2.251801e-03	7.745558e-03	6.124579e-03	1.620978e-03
355           	4.338643e-01	2.129529e-01	2.209114e-01	2.438862e-01	2.406951e-01	3.191115e-03	1.187520e-01	-3.979237e-03	2.104499e-03	8.171259e-03	6.190129e-03	1.981130e-03
356           	4.337194e-01	2.127219e-01	2.209976e-01	2.446018e-01	2.413603e-01	3.241492e-03	1.190594e-01	-4.137846e-03	1.813143e-03	8.901477e-03	6.263882e-03	2.637595e-03
357           	4.336663e-01	2.124777e-01	2.211886e-01	2.452201e-01	2.419747e-01	3.245426e-03	1.193646e-01	-4.355455e-03	1.409375e-03	9.871184e-03	6.344967e-03	3.526217e-03
358           	4.337276e-01	2.122532e-01	2.214743e-01	2.456663e-01	2.424666e-01	3.199649e-03	1.196335e-01	-4.610556e-03	9.354616e-04	1.098625e-02	6.428587e-03	4.557663e-03
359           	4.338888e-01	2.120680e-01	2.218209e-01	2.459065e-01	2.427835e-01	3.123000e-03	1.198303e-01	-4.876456e-03	4.433345e-04	1.210871e-02	6.497690e-03	5.611021e-03
360           	4.340905e-01	2.119242e-01	2.221663e-01	2.459564e-01	2.429122e-01	3.044275e-03	1.199339e-01	-5.121013e-03	-1.198404e-05	1.312398e-02	6.550006e-03	6.573974e-03
361           	4.342823e-01	2.118273e-01	2.224550e-01	2.458248e-01	2.428399e-01	2.984892e-03	1.199275e-01	-5.313822e-03	-3.746581e-04	1.389735e-02	6.574015e-03	7.323331e-03
362           	4.344329e-01	2.117807e-01	2.226522e-01	2.455313e-01	2.425876e-01	2.943724e-03	1.198219e-01	-5.435725e-03	-6.206832e-04	1.436208e-02	6.560357e-03	7.801723e-03
363           	4.345812e-01	2.118161e-01	2.227650e-01	2.451177e-01	2.422095e-01	2.908241e-03	1.196506e-01	-5.474460e-03	-7.327155e-04	1.446958e-02	6.502075e-03	7.967506e-03
364           	4.347644e-01	2.119555e-01	2.228089e-01	2.446537e-01	2.417856e-01	2.868120e-03	1.194588e-01	-5.426697e-03	-7.087183e-04	1.422840e-02	6.405484e-03	7.822921e-03
365           	4.349914e-01	2.121921e-01	2.227993e-01	2.442139e-01	2.413854e-01	2.828527e-03	1.192784e-01	-5.303584e-03	-5.548117e-04	1.366061e-02	6.275493e-03	7.385117e-03
366           	4.352251e-01	2.124997e-01	2.227254e-01	2.438564e-01	2.410528e-01	2.803618e-03	1.191246e-01	-5.112819e-03	-2.761999e-04	1.280772e-02	6.127659e-03	6.680059e-03
367           	4.354390e-01	2.128521e-01	2.225869e-01	2.436125e-01	2.408081e-01	2.804468e-03	1.190018e-01	-4.867438e-03	1.118646e-04	1.171847e-02	5.971099e-03	5.747370e-03
368           	4.356237e-01	2.132205e-01	2.224032e-01	2.435049e-01	2.406759e-01	2.828918e-03	1.189235e-01	-4.591307e-03	5.664905e-04	1.051300e-02	5.822989e-03	4.690008e-03
369           	4.357951e-01	2.135925e-01	2.222026e-01	2.435615e-01	2.406859e-01	2.875618e-03	1.189052e-01	-4.305035e-03	1.052530e-03	9.282715e-03	5.693888e-03	3.588827e-03
370           	4.359279e-01	2.139344e-01	2.219936e-01	2.438006e-01	2.408458e-01	2.954841e-03	1.189455e-01	-4.029594e-03	1.524670e-03	8.137149e-03	5.593244e-03	2.543904e-03
371           	4.359861e-01	2.142030e-01	2.217830e-01	2.442237e-01	2.411515e-01	3.072212e-03	1.190396e-01	-3.790015e-03	1.938908e-03	7.166361e-03	5.522089e-03	1.644273e-03
372           	4.359667e-01	2.143766e-01	2.215901e-01	2.447921e-01	2.415865e-01	3.205659e-03	1.191904e-01	-3.606753e-03	2.249458e-03	6.478417e-03	5.488666e-03	9.897507e-04
373           	4.359203e-01	2.144603e-01	2.214600e-01	2.454182e-01	2.420973e-01	3.320952e-03	1.193882e-01	-3.499836e-03	2.415500e-03	6.133175e-03	5.482087e-03	6.510878e-04
374           	4.358260e-01	2.144249e-01	2.214011e-01	2.460250e-01	2.426197e-01	3.405272e-03	1.196072e-01	-3.488078e-03	2.400493e-03	6.185210e-03	5.493098e-03	6.921117e-04
375           	4.357419e-01	2.142914e-01	2.214505e-01	2.465784e-01	2.431293e-01	3.449066e-03	1.198401e-01	-3.579548e-03	2.200205e-03	6.634145e-03	5.517278e-03	1.116867e-03
376           	4.356931e-01	2.140779e-01	2.216151e-01	2.470377e-01	2.435853e-01	3.452446e-03	1.200664e-01	-3.768601e-03	1.823803e-03	7.464763e-03	5.556185e-03	1.908578e-03
377           	4.356795e-01	2.137969e-01	2.218826e-01	2.473678e-01	2.439397e-01	3.428052e-03	1.202558e-01	-4.042853e-03	1.300292e-03	8.614797e-03	5.607690e-03	3.007106e-03
378           	4.357402e-01	2.134997e-01	2.222404e-01	2.475357e-01	2.441687e-01	3.367015e-03	1.204008e-01	-4.370340e-03	6.890982e-04	9.971133e-03	5.674665e-03	4.296468e-03
379           	4.358697e-01	2.132308e-01	2.226389e-01	2.474885e-01	2.442110e-01	3.277478e-03	1.204668e-01	-4.704012e-03	7.565505e-05	1.133544e-02	5.743377e-03	5.592067e-03
380           	4.359880e-01	2.129930e-01	2.229950e-01	2.472255e-01	2.440395e-01	3.186017e-03	1.204267e-01	-5.001036e-03	-4.765245e-04	1.255235e-02	5.799650e-03	6.752699e-03
381           	4.360833e-01	2.128127e-01	2.232706e-01	2.467830e-01	2.436805e-01	3.102511e-03	1.202890e-01	-5.228937e-03	-9.146218e-04	1.348522e-02	5.827989e-03	7.657232e-03
382           	4.361385e-01	2.127029e-01	2.234356e-01	2.462264e-01	2.431918e-01	3.034520e-03	1.200787e-01	-5.366364e-03	-1.209844e-03	1.405658e-02	5.818445e-03	8.238133e-03
383           	4.361706e-01	2.126794e-01	2.234912e-01	2.456131e-01	2.426369e-01	2.976216e-03	1.198303e-01	-5.405928e-03	-1.347607e-03	1.420975e-02	5.757266e-03	8.452480e-03
384           	4.361942e-01	2.127548e-01	2.234393e-01	2.449720e-01	2.420523e-01	2.919750e-03	1.195663e-01	-5.342248e-03	-1.321706e-03	1.394642e-02	5.651505e-03	8.294917e-03
385           	4.362135e-01	2.129209e-01	2.232927e-01	2.443209e-01	2.414585e-01	2.862431e-03	1.192980e-01	-5.185878e-03	-1.139926e-03	1.330310e-02	5.511623e-03	7.791476e-03
386           	4.362264e-01	2.131480e-01	2.230784e-01	2.437079e-01	2.408982e-01	2.809729e-03	1.190442e-01	-4.965188e-03	-8.371754e-04	1.240715e-02	5.366398e-03	7.040749e-03
387           	4.362648e-01	2.134263e-01	2.228385e-01	2.431889e-01	2.404245e-01	2.764456e-03	1.188300e-01	-4.706127e-03	-4.463860e-04	1.136543e-02	5.236330e-03	6.129102e-03
388           	4.363204e-01	2.137308e-01	2.225896e-01	2.428108e-01	2.400778e-01	2.732949e-03	1.186724e-01	-4.429357e-03	-7.657248e-06	1.029796e-02	5.141324e-03	5.156639e-03
389           	4.363549e-01	2.140156e-01	2.223393e-01	2.426017e-01	2.398706e-01	2.731163e-03	1.185697e-01	-4.161849e-03	4.392898e-04	9.294098e-03	5.086339e-03	4.207759e-03
390           	4.363128e-01	2.142311e-01	2.220816e-01	2.425709e-01	2.397996e-01	2.771288e-03	1.185142e-01	-3.925231e-03	8.515064e-04	8.457596e-03	5.080305e-03	3.377292e-03
391           	4.361735e-01	2.143495e-01	2.218240e-01	2.426874e-01	2.398320e-01	2.855486e-03	1.184882e-01	-3.737285e-03	1.188248e-03	7.849064e-03	5.112780e-03	2.736284e-03
392           	4.359583e-01	2.143640e-01	2.215943e-01	2.429668e-01	2.400030e-01	2.963781e-03	1.185196e-01	-3.615174e-03	1.403239e-03	7.552295e-03	5.179386e-03	2.372909e-03
393           	4.357188e-01	2.142883e-01	2.214306e-01	2.433916e-01	2.403171e-01	3.074484e-03	1.186213e-01	-3.571147e-03	1.474697e-03	7.593436e-03	5.271415e-03	2.322021e-03
394           	4.354996e-01	2.141388e-01	2.213608e-01	2.439334e-01	2.407643e-01	3.169149e-03	1.187976e-01	-3.610971e-03	1.383553e-03	7.999714e-03	5.383410e-03	2.616304e-03
395           	4.353439e-01	2.139346e-01	2.214093e-01	2.445392e-01	2.413089e-01	3.230278e-03	1.190393e-01	-3.737314e-03	1.125614e-03	8.747148e-03	5.499188e-03	3.247960e-03
396           	4.352310e-01	2.136787e-01	2.215524e-01	2.451323e-01	2.418790e-01	3.253238e-03	1.193129e-01	-3.936857e-03	7.269160e-04	9.786597e-03	5.620214e-03	4.166382e-03
397           	4.351488e-01	2.133787e-01	2.217701e-01	2.456130e-01	2.423708e-01	3.242193e-03	1.195643e-01	-4.195668e-03	2.167681e-04	1.103870e-02	5.736118e-03	5.302582e-03
398           	4.351196e-01	2.130610e-01	2.220586e-01	2.459118e-01	2.427226e-01	3.189208e-03	1.197667e-01	-4.498788e-03	-3.745280e-04	1.244201e-02	5.846479e-03	6.595535e-03
399           	4.351430e-01	2.127606e-01	2.223824e-01	2.459848e-01	2.428790e-01	3.105841e-03	1.198866e-01	-4.810878e-03	-9.769684e-04	1.383249e-02	5.939277e-03	7.893214e-03
400           	4.351480e-01	2.124810e-01	2.226670e-01	2.458361e-01	2.428148e-01	3.021334e-03	1.198967e-01	-5.093026e-03	-1.523246e-03	1.507148e-02	6.012492e-03	9.058983e-03
401           	4.350962e-01	2.122297e-01	2.228665e-01	2.454859e-01	2.425317e-01	2.954171e-03	1.197888e-01	-5.318434e-03	-1.965551e-03	1.603053e-02	6.049716e-03	9.980817e-03
402           	4.349822e-01	2.120300e-01	2.229522e-01	2.449795e-01	2.420772e-01	2.902329e-03	1.195874e-01	-5.461076e-03	-2.265772e-03	1.662149e-02	6.044975e-03	1.057652e-02
403           	4.348526e-01	2.119196e-01	2.229330e-01	2.443761e-01	2.415241e-01	2.851977e-03	1.193361e-01	-5.506707e-03	-2.403565e-03	1.677574e-02	5.984307e-03	1.079144e-02
404           	4.347591e-01	2.119208e-01	2.228383e-01	2.437483e-01	2.409593e-01	2.789044e-03	1.190851e-01	-5.458761e-03	-2.390815e-03	1.652229e-02	5.870328e-03	1.065196e-02
405           	4.347316e-01	2.120374e-01	2.226942e-01	2.431623e-01	2.404414e-01	2.720922e-03	1.188602e-01	-5.328365e-03	-2.237337e-03	1.589844e-02	5.711881e-03	1.018655e-02
406           	4.347225e-01	2.122303e-01	2.224921e-01	2.426737e-01	2.400001e-01	2.673572e-03	1.186633e-01	-5.130886e-03	-1.952899e-03	1.498385e-02	5.539024e-03	9.444821e-03
407           	4.347071e-01	2.124597e-01	2.222474e-01	2.423226e-01	2.396621e-01	2.660464e-03	1.185008e-01	-4.893847e-03	-1.564357e-03	1.388451e-02	5.377899e-03	8.506613e-03
408           	4.347225e-01	2.127233e-01	2.219991e-01	2.421188e-01	2.394553e-01	2.663430e-03	1.183959e-01	-4.637915e-03	-1.109076e-03	1.273647e-02	5.259157e-03	7.477310e-03
409           	4.347587e-01	2.129983e-01	2.217604e-01	2.420521e-01	2.393718e-01	2.680354e-03	1.183457e-01	-4.381048e-03	-6.179051e-04	1.161083e-02	5.187512e-03	6.423322e-03
410           	4.347773e-01	2.132454e-01	2.215319e-01	2.421433e-01	2.394281e-01	2.715122e-03	1.183565e-01	-4.143226e-03	-1.376140e-04	1.059584e-02	5.160308e-03	5.435536e-03
411           	4.347718e-01	2.134435e-01	2.213283e-01	2.424136e-01	2.396442e-01	2.769356e-03	1.184374e-01	-3.942381e-03	2.966003e-04	9.748541e-03	5.170871e-03	4.577670e-03
412           	4.347237e-01	2.135656e-01	2.211581e-01	2.428533e-01	2.400138e-01	2.839451e-03	1.185872e-01	-3.796225e-03	6.267139e-04	9.176154e-03	5.214791e-03	3.961363e-03
413           	4.346410e-01	2.135897e-01	2.210513e-01	2.434011e-01	2.404890e-01	2.912040e-03	1.187885e-01	-3.730780e-03	8.059358e-04	8.955193e-03	5.283532e-03	3.671661e-03
414           	4.345186e-01	2.135011e-01	2.210176e-01	2.439609e-01	2.409865e-01	2.974371e-03	1.190061e-01	-3.758261e-03	8.079344e-04	9.141030e-03	5.378449e-03	3.762581e-03
415           	4.343664e-01	2.133004e-01	2.210660e-01	2.444710e-01	2.414540e-01	3.017058e-03	1.192185e-01	-3.882766e-03	6.250890e-04	9.727594e-03	5.488886e-03	4.238708e-03
416           	4.341967e-01	2.129940e-01	2.212026e-01	2.448938e-01	2.418599e-01	3.033876e-03	1.194130e-01	-4.104311e-03	2.588188e-04	1.071582e-02	5.616728e-03	5.099091e-03
417           	4.340455e-01	2.126150e-01	2.214305e-01	2.451833e-01	2.421615e-01	3.021810e-03	1.195699e-01	-4.407724e-03	-2.460427e-04	1.201257e-02	5.760242e-03	6.252328e-03
418           	4.339311e-01	2.122009e-01	2.217302e-01	2.453144e-01	2.423328e-01	2.981654e-03	1.196756e-01	-4.764658e-03	-8.311796e-04	1.350897e-02	5.923306e-03	7.585665e-03
419           	4.338824e-01	2.117985e-01	2.220839e-01	2.452581e-01	2.423395e-01	2.918591e-03	1.197105e-01	-5.142666e-03	-1.433221e-03	1.505326e-02	6.093406e-03	8.959849e-03
420           	4.339038e-01	2.114599e-01	2.224439e-01	2.449957e-01	2.421606e-01	2.835123e-03	1.196627e-01	-5.491998e-03	-1.977261e-03	1.647542e-02	6.260446e-03	1.021497e-02
421           	4.339669e-01	2.112165e-01	2.227504e-01	2.445457e-01	2.417989e-01	2.746833e-03	1.195260e-01	-5.766922e-03	-2.403260e-03	1.759736e-02	6.395418e-03	1.120194e-02
422           	4.340121e-01	2.110646e-01	2.229475e-01	2.439739e-01	2.413027e-01	2.671296e-03	1.193157e-01	-5.941434e-03	-2.694033e-03	1.834086e-02	6.476397e-03	1.186446e-02
423           	4.340472e-01	2.110244e-01	2.230228e-01	2.433643e-01	2.407489e-01	2.615406e-03	1.190668e-01	-5.999174e-03	-2.833243e-03	1.864012e-02	6.486816e-03	1.215330e-02
424           	4.340790e-01	2.111011e-01	2.229779e-01	2.427858e-01	2.402035e-01	2.582321e-03	1.188106e-01	-5.938411e-03	-2.821003e-03	1.849935e-02	6.428669e-03	1.207068e-02
425           	4.341068e-01	2.112751e-01	2.228316e-01	2.422629e-01	2.396872e-01	2.575670e-03	1.185558e-01	-5.778262e-03	-2.671995e-03	1.795717e-02	6.306590e-03	1.165058e-02
426           	4.341168e-01	2.115192e-01	2.225976e-01	2.417859e-01	2.391864e-01	2.599415e-03	1.182935e-01	-5.539215e-03	-2.406693e-03	1.710258e-02	6.144596e-03	1.095798e-02
427           	4.341237e-01	2.118236e-01	2.223001e-01	2.413676e-01	2.387232e-01	2.644467e-03	1.180393e-01	-5.238230e-03	-2.029749e-03	1.598635e-02	5.963427e-03	1.002293e-02
428           	4.341344e-01	2.121688e-01	2.219656e-01	2.410390e-01	2.383394e-01	2.699579e-03	1.178199e-01	-4.898403e-03	-1.578844e-03	1.472087e-02	5.781592e-03	8.939280e-03
429           	4.341538e-01	2.125397e-01	2.216141e-01	2.408408e-01	2.380805e-01	2.760280e-03	1.176601e-01	-4.537209e-03	-1.079422e-03	1.337794e-02	5.609547e-03	7.768390e-03
430           	4.341502e-01	2.128977e-01	2.212525e-01	2.408191e-01	2.379871e-01	2.831974e-03	1.175776e-01	-4.177394e-03	-5.752854e-04	1.207628e-02	5.462855e-03	6.613426e-03
431           	4.341040e-01	2.132008e-01	2.209032e-01	2.409881e-01	2.380723e-01	2.915796e-03	1.175782e-01	-3.851210e-03	-1.182997e-04	1.093939e-02	5.351395e-03	5.587994e-03
432           	4.340018e-01	2.134198e-01	2.205820e-01	2.413454e-01	2.383450e-01	3.000404e-03	1.176723e-01	-3.581128e-03	2.404293e-04	1.008841e-02	5.284636e-03	4.803778e-03
433           	4.338678e-01	2.135451e-01	2.203227e-01	2.418536e-01	2.387851e-01	3.068475e-03	1.178583e-01	-3.388833e-03	4.596325e-04	9.596323e-03	5.257794e-03	4.338529e-03
434           	4.337411e-01	2.135752e-01	2.201659e-01	2.424699e-01	2.393645e-01	3.105422e-03	1.181295e-01	-3.295381e-03	5.031073e-04	9.522916e-03	5.264565e-03	4.258351e-03
435           	4.336547e-01	2.135172e-01	2.201375e-01	2.431648e-01	2.400612e-01	3.103627e-03	1.184788e-01	-3.310112e-03	3.643320e-04	9.860637e-03	5.294650e-03	4.565986e-03
436           	4.335690e-01	2.133586e-01	2.202104e-01	2.438189e-01	2.407410e-01	3.077932e-03	1.188315e-01	-3.425884e-03	5.540570e-05	1.057330e-02	5.342055e-03	5.231243e-03
437           	4.334677e-01	2.130949e-01	2.203728e-01	2.443184e-01	2.412954e-01	3.023038e-03	1.191362e-01	-3.638951e-03	-3.947423e-04	1.157847e-02	5.394492e-03	6.183976e-03
438           	4.333548e-01	2.127486e-01	2.206062e-01	2.445844e-01	2.416426e-01	2.941751e-03	1.193504e-01	-3.928787e-03	-9.407887e-04	1.278013e-02	5.449276e-03	7.330853e-03
439           	4.332461e-01	2.123637e-01	2.208824e-01	2.445734e-01	2.417264e-01	2.847025e-03	1.194397e-01	-4.259390e-03	-1.518800e-03	1.401796e-02	5.490178e-03	8.527779e-03
440           	4.331283e-01	2.119705e-01	2.211577e-01	2.442920e-01	2.415324e-01	2.759595e-03	1.193864e-01	-4.593589e-03	-2.068336e-03	1.515819e-02	5.510759e-03	9.647432e-03
441           	4.329838e-01	2.116000e-01	2.213838e-01	2.438036e-01	2.411053e-01	2.698272e-03	1.192035e-01	-4.891924e-03	-2.515424e-03	1.605019e-02	5.509670e-03	1.054052e-02
442           	4.327888e-01	2.112753e-01	2.215135e-01	2.431673e-01	2.404995e-01	2.667800e-03	1.189159e-01	-5.119114e-03	-2.814545e-03	1.660739e-02	5.489151e-03	1.111824e-02
443           	4.325787e-01	2.110357e-01	2.215430e-01	2.424566e-01	2.398066e-01	2.650078e-03	1.185782e-01	-5.253664e-03	-2.947121e-03	1.677446e-02	5.440109e-03	1.133435e-02
444           	4.324181e-01	2.109288e-01	2.214893e-01	2.417422e-01	2.391252e-01	2.617019e-03	1.182541e-01	-5.280213e-03	-2.905411e-03	1.654301e-02	5.366096e-03	1.117692e-02
445           	4.323426e-01	2.109700e-01	2.213726e-01	2.410850e-01	2.385256e-01	2.559393e-03	1.179831e-01	-5.201301e-03	-2.693528e-03	1.592767e-02	5.270307e-03	1.065736e-02
446           	4.323348e-01	2.111246e-01	2.212102e-01	2.405330e-01	2.380398e-01	2.493165e-03	1.177733e-01	-5.042841e-03	-2.351331e-03	1.504231e-02	5.169823e-03	9.872485e-03
447           	4.323842e-01	2.113608e-01	2.210234e-01	2.401039e-01	2.376735e-01	2.430455e-03	1.176215e-01	-4.831275e-03	-1.905137e-03	1.397699e-02	5.083356e-03	8.893629e-03
448           	4.324666e-01	2.116398e-01	2.208268e-01	2.398278e-01	2.374431e-01	2.384622e-03	1.175293e-01	-4.593529e-03	-1.399881e-03	1.286439e-02	5.032312e-03	7.832073e-03
449           	4.325737e-01	2.119278e-01	2.206459e-01	2.397110e-01	2.373505e-01	2.360452e-03	1.174950e-01	-4.359062e-03	-8.876553e-04	1.181309e-02	5.018892e-03	6.794203e-03
450           	4.326913e-01	2.122037e-01	2.204875e-01	2.397691e-01	2.374080e-01	2.361099e-03	1.175234e-01	-4.141907e-03	-4.107222e-04	1.089798e-02	5.038266e-03	5.859710e-03
451           	4.328002e-01	2.124420e-01	2.203581e-01	2.399969e-01	2.376070e-01	2.389871e-03	1.176086e-01	-3.958048e-03	2.594446e-07	1.016237e-02	5.081446e-03	5.080927e-03
452           	4.328757e-01	2.126088e-01	2.202669e-01	2.404053e-01	2.379578e-01	2.447454e-03	1.177552e-01	-3.829073e-03	2.984799e-04	9.692330e-03	5.144645e-03	4.547685e-03
453           	4.328878e-01	2.126734e-01	2.202144e-01	2.409535e-01	2.384213e-01	2.532154e-03	1.179446e-01	-3.770502e-03	4.604980e-04	9.531149e-03	5.226072e-03	4.305076e-03
454           	4.328280e-01	2.126155e-01	2.202125e-01	2.416097e-01	2.389702e-01	2.639484e-03	1.181654e-01	-3.798494e-03	4.563834e-04	9.748776e-03	5.330771e-03	4.418004e-03
455           	4.328295e-01	2.124904e-01	2.203391e-01	2.422833e-01	2.395742e-01	2.709156e-03	1.184325e-01	-3.924329e-03	2.734907e-04	1.034931e-02	5.448147e-03	4.901166e-03
456           	4.329330e-01	2.123306e-01	2.206025e-01	2.429306e-01	2.402079e-01	2.722745e-03	1.187426e-01	-4.135941e-03	-6.136350e-05	1.126786e-02	5.572568e-03	5.695295e-03
