# Force and moment coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# yawAxis     : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 1.667000e+01
# lRef        : 4.036000e+00
# Aref        : 2.332000e+00
# CofR        : (4.036000e+00 0.000000e+00 5.000000e-01)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
393           	2.643410e-01	1.345153e-01	1.298257e-01	-4.737540e-02	-1.431420e-01	9.576655e-02	-1.194542e-01	2.344780e-03	4.455480e-03	-4.216062e-03	2.347449e-03	-6.563511e-03
394           	2.640037e-01	1.343539e-01	1.296498e-01	-4.759437e-02	-1.432630e-01	9.566859e-02	-1.194658e-01	2.352032e-03	4.416498e-03	-4.032848e-03	2.400074e-03	-6.432922e-03
395           	2.636660e-01	1.341726e-01	1.294934e-01	-4.774677e-02	-1.433413e-01	9.559457e-02	-1.194680e-01	2.339585e-03	4.372871e-03	-3.858831e-03	2.443455e-03	-6.302286e-03
396           	2.633466e-01	1.339800e-01	1.293667e-01	-4.786107e-02	-1.434215e-01	9.556047e-02	-1.194910e-01	2.306659e-03	4.328601e-03	-3.689534e-03	2.483834e-03	-6.173368e-03
397           	2.630654e-01	1.337936e-01	1.292718e-01	-4.795140e-02	-1.435209e-01	9.556949e-02	-1.195452e-01	2.260921e-03	4.278525e-03	-3.505569e-03	2.525740e-03	-6.031309e-03
398           	2.628148e-01	1.336145e-01	1.292003e-01	-4.799081e-02	-1.436173e-01	9.562654e-02	-1.196219e-01	2.207070e-03	4.226355e-03	-3.304727e-03	2.573992e-03	-5.878718e-03
399           	2.625754e-01	1.334397e-01	1.291356e-01	-4.792331e-02	-1.436622e-01	9.573884e-02	-1.197005e-01	2.152059e-03	4.162858e-03	-3.066742e-03	2.629487e-03	-5.696229e-03
400           	2.623514e-01	1.332759e-01	1.290754e-01	-4.764941e-02	-1.435644e-01	9.591503e-02	-1.197397e-01	2.100256e-03	4.091816e-03	-2.800051e-03	2.691790e-03	-5.491842e-03
401           	2.621591e-01	1.331324e-01	1.290267e-01	-4.711147e-02	-1.432648e-01	9.615330e-02	-1.197090e-01	2.052831e-03	4.011037e-03	-2.515054e-03	2.753510e-03	-5.268564e-03
402           	2.620232e-01	1.330194e-01	1.290039e-01	-4.625983e-02	-1.427129e-01	9.645310e-02	-1.195830e-01	2.007729e-03	3.932163e-03	-2.253553e-03	2.805386e-03	-5.058939e-03
403           	2.619530e-01	1.329393e-01	1.290137e-01	-4.508708e-02	-1.418985e-01	9.681142e-02	-1.193550e-01	1.962760e-03	3.860207e-03	-2.038437e-03	2.840989e-03	-4.879426e-03
404           	2.619552e-01	1.328896e-01	1.290656e-01	-4.360404e-02	-1.408359e-01	9.723185e-02	-1.190339e-01	1.911973e-03	3.807735e-03	-1.907528e-03	2.853971e-03	-4.761499e-03
405           	2.620242e-01	1.328616e-01	1.291626e-01	-4.184631e-02	-1.395617e-01	9.771544e-02	-1.186386e-01	1.849456e-03	3.777015e-03	-1.880025e-03	2.837003e-03	-4.717028e-03
406           	2.621661e-01	1.328567e-01	1.293094e-01	-3.992233e-02	-1.381678e-01	9.824547e-02	-1.182066e-01	1.773651e-03	3.781423e-03	-1.982738e-03	2.790055e-03	-4.772792e-03
407           	2.623628e-01	1.328621e-01	1.295006e-01	-3.779374e-02	-1.366285e-01	9.883481e-02	-1.177317e-01	1.680733e-03	3.815277e-03	-2.211288e-03	2.709633e-03	-4.920921e-03
408           	2.626114e-01	1.328773e-01	1.297341e-01	-3.545455e-02	-1.349317e-01	9.947713e-02	-1.172044e-01	1.571638e-03	3.884065e-03	-2.567654e-03	2.600238e-03	-5.167892e-03
409           	2.629089e-01	1.328984e-01	1.300105e-01	-3.276944e-02	-1.329638e-01	1.001944e-01	-1.165791e-01	1.443911e-03	3.974748e-03	-3.025584e-03	2.461956e-03	-5.487540e-03
410           	2.632808e-01	1.329479e-01	1.303329e-01	-2.986332e-02	-1.307928e-01	1.009294e-01	-1.158611e-01	1.307517e-03	4.078114e-03	-3.529607e-03	2.313310e-03	-5.842917e-03
411           	2.637327e-01	1.330324e-01	1.307003e-01	-2.674962e-02	-1.284220e-01	1.016723e-01	-1.150471e-01	1.166093e-03	4.174037e-03	-4.018000e-03	2.165037e-03	-6.183037e-03
412           	2.643010e-01	1.331710e-01	1.311300e-01	-2.343988e-02	-1.258646e-01	1.024247e-01	-1.141447e-01	1.020505e-03	4.256378e-03	-4.456696e-03	2.028030e-03	-6.484726e-03
413           	2.649920e-01	1.333715e-01	1.316205e-01	-1.985074e-02	-1.230621e-01	1.032114e-01	-1.131368e-01	8.755334e-04	4.305435e-03	-4.772333e-03	1.919268e-03	-6.691601e-03
414           	2.657992e-01	1.336312e-01	1.321680e-01	-1.606079e-02	-1.200865e-01	1.040258e-01	-1.120562e-01	7.316323e-04	4.318153e-03	-4.935616e-03	1.850345e-03	-6.785961e-03
415           	2.666742e-01	1.339312e-01	1.327431e-01	-1.218265e-02	-1.170378e-01	1.048551e-01	-1.109464e-01	5.940561e-04	4.283889e-03	-4.921851e-03	1.822963e-03	-6.744814e-03
416           	2.675760e-01	1.342520e-01	1.333240e-01	-8.267022e-03	-1.139724e-01	1.057054e-01	-1.098389e-01	4.640257e-04	4.207153e-03	-4.743810e-03	1.835248e-03	-6.579058e-03
417           	2.684874e-01	1.345911e-01	1.338962e-01	-4.362686e-03	-1.109310e-01	1.065683e-01	-1.087496e-01	3.474400e-04	4.089353e-03	-4.418223e-03	1.880241e-03	-6.298464e-03
418           	2.694216e-01	1.349574e-01	1.344642e-01	-4.113781e-04	-1.078701e-01	1.074588e-01	-1.076645e-01	2.465735e-04	3.943742e-03	-3.996464e-03	1.945510e-03	-5.941974e-03
419           	2.703364e-01	1.353347e-01	1.350018e-01	3.591940e-03	-1.047631e-01	1.083551e-01	-1.065591e-01	1.664653e-04	3.777431e-03	-3.511561e-03	2.021651e-03	-5.533212e-03
420           	2.712666e-01	1.357461e-01	1.355205e-01	7.585878e-03	-1.016484e-01	1.092343e-01	-1.054414e-01	1.127994e-04	3.610354e-03	-3.023179e-03	2.098764e-03	-5.121943e-03
421           	2.722187e-01	1.362025e-01	1.360162e-01	1.147924e-02	-9.857915e-02	1.100584e-01	-1.043188e-01	9.313036e-05	3.452275e-03	-2.559995e-03	2.172278e-03	-4.732273e-03
422           	2.731907e-01	1.367043e-01	1.364864e-01	1.514587e-02	-9.565616e-02	1.108020e-01	-1.032291e-01	1.089693e-04	3.317184e-03	-2.146986e-03	2.243691e-03	-4.390677e-03
423           	2.741604e-01	1.372389e-01	1.369214e-01	1.849907e-02	-9.295435e-02	1.114534e-01	-1.022039e-01	1.587422e-04	3.204734e-03	-1.786491e-03	2.311489e-03	-4.097980e-03
424           	2.751117e-01	1.377926e-01	1.373191e-01	2.151631e-02	-9.050437e-02	1.120207e-01	-1.012625e-01	2.367916e-04	3.124323e-03	-1.497614e-03	2.375516e-03	-3.873130e-03
425           	2.760161e-01	1.383427e-01	1.376733e-01	2.419147e-02	-8.832043e-02	1.125119e-01	-1.004162e-01	3.346991e-04	3.072610e-03	-1.277541e-03	2.433840e-03	-3.711381e-03
426           	2.768504e-01	1.388700e-01	1.379805e-01	2.651614e-02	-8.641311e-02	1.129293e-01	-9.967118e-02	4.447556e-04	3.053719e-03	-1.128686e-03	2.489376e-03	-3.618062e-03
427           	2.775916e-01	1.393556e-01	1.382361e-01	2.846646e-02	-8.479737e-02	1.132638e-01	-9.903060e-02	5.597481e-04	3.059168e-03	-1.031438e-03	2.543449e-03	-3.574887e-03
428           	2.782281e-01	1.397897e-01	1.384384e-01	3.008025e-02	-8.343764e-02	1.135179e-01	-9.847777e-02	6.756422e-04	3.086022e-03	-9.698317e-04	2.601106e-03	-3.570938e-03
429           	2.787598e-01	1.401670e-01	1.385928e-01	3.131085e-02	-8.236553e-02	1.136764e-01	-9.802096e-02	7.871431e-04	3.120744e-03	-9.165617e-04	2.662463e-03	-3.579025e-03
430           	2.792026e-01	1.404883e-01	1.387143e-01	3.213606e-02	-8.159672e-02	1.137328e-01	-9.766475e-02	8.869835e-04	3.164831e-03	-8.767999e-04	2.726431e-03	-3.603231e-03
431           	2.795492e-01	1.407435e-01	1.388057e-01	3.248643e-02	-8.118560e-02	1.136720e-01	-9.742881e-02	9.688830e-04	3.208717e-03	-8.427350e-04	2.787349e-03	-3.630084e-03
432           	2.798022e-01	1.409376e-01	1.388646e-01	3.241993e-02	-8.108806e-02	1.135080e-01	-9.729803e-02	1.036484e-03	3.257685e-03	-8.163077e-04	2.849531e-03	-3.665839e-03
433           	2.799542e-01	1.410648e-01	1.388894e-01	3.196098e-02	-8.129922e-02	1.132602e-01	-9.727971e-02	1.087686e-03	3.305760e-03	-7.930501e-04	2.909235e-03	-3.702285e-03
434           	2.800112e-01	1.411287e-01	1.388825e-01	3.121536e-02	-8.175644e-02	1.129718e-01	-9.736412e-02	1.123128e-03	3.359604e-03	-7.872680e-04	2.965970e-03	-3.753238e-03
435           	2.800073e-01	1.411431e-01	1.388642e-01	3.029255e-02	-8.237576e-02	1.126683e-01	-9.752204e-02	1.139442e-03	3.411961e-03	-7.851315e-04	3.019395e-03	-3.804526e-03
436           	2.799690e-01	1.411190e-01	1.388500e-01	2.932106e-02	-8.306090e-02	1.123820e-01	-9.772143e-02	1.134473e-03	3.463316e-03	-7.798807e-04	3.073376e-03	-3.853257e-03
437           	2.799093e-01	1.410617e-01	1.388476e-01	2.841333e-02	-8.371970e-02	1.121330e-01	-9.792636e-02	1.107062e-03	3.500564e-03	-7.411376e-04	3.129995e-03	-3.871132e-03
438           	2.798392e-01	1.409766e-01	1.388626e-01	2.767066e-02	-8.427321e-02	1.119439e-01	-9.810855e-02	1.056969e-03	3.522614e-03	-6.664598e-04	3.189384e-03	-3.855844e-03
439           	2.797586e-01	1.408667e-01	1.388919e-01	2.713147e-02	-8.468690e-02	1.118184e-01	-9.825263e-02	9.873703e-04	3.521311e-03	-5.517642e-04	3.245429e-03	-3.797193e-03
440           	2.796777e-01	1.407418e-01	1.389359e-01	2.680145e-02	-8.495242e-02	1.117539e-01	-9.835315e-02	9.029776e-04	3.501388e-03	-4.197039e-04	3.291536e-03	-3.711240e-03
441           	2.796013e-01	1.406072e-01	1.389940e-01	2.663386e-02	-8.509437e-02	1.117282e-01	-9.841130e-02	8.065888e-04	3.461748e-03	-2.837256e-04	3.319886e-03	-3.603611e-03
442           	2.795346e-01	1.404707e-01	1.390639e-01	2.654098e-02	-8.517232e-02	1.117133e-01	-9.844281e-02	7.034216e-04	3.413616e-03	-1.730125e-04	3.327109e-03	-3.500122e-03
443           	2.794867e-01	1.403452e-01	1.391415e-01	2.645730e-02	-8.522952e-02	1.116868e-01	-9.845817e-02	6.018641e-04	3.357664e-03	-8.806518e-05	3.313632e-03	-3.401697e-03
444           	2.794761e-01	1.402513e-01	1.392248e-01	2.636498e-02	-8.528529e-02	1.116503e-01	-9.846779e-02	5.132540e-04	3.300607e-03	-2.980482e-05	3.285705e-03	-3.315509e-03
445           	2.795115e-01	1.402065e-01	1.393050e-01	2.629525e-02	-8.532003e-02	1.116153e-01	-9.846765e-02	4.507391e-04	3.236301e-03	2.624912e-05	3.249425e-03	-3.223176e-03
446           	2.796182e-01	1.402326e-01	1.393856e-01	2.632129e-02	-8.528166e-02	1.116030e-01	-9.844231e-02	4.235463e-04	3.171838e-03	7.233911e-05	3.208008e-03	-3.135668e-03
447           	2.798190e-01	1.403392e-01	1.394798e-01	2.647410e-02	-8.514396e-02	1.116181e-01	-9.838101e-02	4.297009e-04	3.105018e-03	9.596635e-05	3.153001e-03	-3.057035e-03
448           	2.801013e-01	1.405154e-01	1.395858e-01	2.673801e-02	-8.491428e-02	1.116523e-01	-9.828329e-02	4.647781e-04	3.046659e-03	6.754093e-05	3.080429e-03	-3.012888e-03
449           	2.804280e-01	1.407389e-01	1.396891e-01	2.706480e-02	-8.462934e-02	1.116941e-01	-9.816174e-02	5.249063e-04	2.997408e-03	-2.519953e-05	2.984809e-03	-3.010008e-03
450           	2.807749e-01	1.409924e-01	1.397824e-01	2.739089e-02	-8.434508e-02	1.117360e-01	-9.804053e-02	6.050002e-04	2.967237e-03	-2.110029e-04	2.861736e-03	-3.072739e-03
451           	2.811201e-01	1.412673e-01	1.398528e-01	2.765489e-02	-8.410812e-02	1.117630e-01	-9.793556e-02	7.072773e-04	2.963085e-03	-5.266319e-04	2.699769e-03	-3.226401e-03
452           	2.814620e-01	1.415540e-01	1.399080e-01	2.787428e-02	-8.390800e-02	1.117823e-01	-9.784514e-02	8.230168e-04	3.001833e-03	-9.844658e-04	2.509600e-03	-3.494066e-03
453           	2.817806e-01	1.418395e-01	1.399411e-01	2.805094e-02	-8.373757e-02	1.117885e-01	-9.776304e-02	9.492010e-04	3.084274e-03	-1.580277e-03	2.294136e-03	-3.874413e-03
454           	2.820657e-01	1.421130e-01	1.399527e-01	2.818562e-02	-8.359741e-02	1.117830e-01	-9.769022e-02	1.080175e-03	3.215787e-03	-2.303334e-03	2.064119e-03	-4.367454e-03
455           	2.822910e-01	1.423559e-01	1.399351e-01	2.827233e-02	-8.349614e-02	1.117685e-01	-9.763231e-02	1.210409e-03	3.384915e-03	-3.104989e-03	1.832420e-03	-4.937409e-03
456           	2.824348e-01	1.425524e-01	1.398825e-01	2.831002e-02	-8.344163e-02	1.117517e-01	-9.759664e-02	1.334950e-03	3.586240e-03	-3.944789e-03	1.613845e-03	-5.558634e-03
457           	2.824751e-01	1.426876e-01	1.397875e-01	2.828863e-02	-8.343982e-02	1.117284e-01	-9.758414e-02	1.450013e-03	3.804911e-03	-4.768293e-03	1.420765e-03	-6.189058e-03
458           	2.823819e-01	1.427423e-01	1.396395e-01	2.816859e-02	-8.352317e-02	1.116918e-01	-9.760747e-02	1.551405e-03	4.036825e-03	-5.544403e-03	1.264623e-03	-6.809026e-03
459           	2.821360e-01	1.427053e-01	1.394307e-01	2.792495e-02	-8.371009e-02	1.116350e-01	-9.767257e-02	1.637272e-03	4.265308e-03	-6.221223e-03	1.154696e-03	-7.375919e-03
460           	2.817430e-01	1.425777e-01	1.391653e-01	2.752359e-02	-8.402952e-02	1.115531e-01	-9.779131e-02	1.706187e-03	4.480280e-03	-6.763847e-03	1.098357e-03	-7.862204e-03
461           	2.812248e-01	1.423736e-01	1.388513e-01	2.693581e-02	-8.450153e-02	1.114373e-01	-9.796944e-02	1.761147e-03	4.660270e-03	-7.127557e-03	1.096492e-03	-8.224048e-03
462           	2.806222e-01	1.421167e-01	1.385055e-01	2.614056e-02	-8.513876e-02	1.112793e-01	-9.820904e-02	1.805603e-03	4.795119e-03	-7.288069e-03	1.151085e-03	-8.439154e-03
463           	2.799899e-01	1.418350e-01	1.381549e-01	2.514689e-02	-8.592668e-02	1.110736e-01	-9.850012e-02	1.840086e-03	4.866094e-03	-7.221025e-03	1.255582e-03	-8.476606e-03
464           	2.793849e-01	1.415591e-01	1.378258e-01	2.402840e-02	-8.680314e-02	1.108315e-01	-9.881734e-02	1.866652e-03	4.872993e-03	-6.946665e-03	1.399661e-03	-8.346326e-03
465           	2.788373e-01	1.413078e-01	1.375295e-01	2.284044e-02	-8.771612e-02	1.105566e-01	-9.913634e-02	1.889152e-03	4.813899e-03	-6.493171e-03	1.567314e-03	-8.060484e-03
466           	2.783649e-01	1.410956e-01	1.372693e-01	2.165686e-02	-8.861821e-02	1.102751e-01	-9.944664e-02	1.913137e-03	4.702613e-03	-5.918633e-03	1.743297e-03	-7.661930e-03
467           	2.779804e-01	1.409332e-01	1.370471e-01	2.057247e-02	-8.944846e-02	1.100209e-01	-9.973469e-02	1.943045e-03	4.551374e-03	-5.287003e-03	1.907873e-03	-7.194875e-03
468           	2.777275e-01	1.408425e-01	1.368850e-01	1.965462e-02	-9.016328e-02	1.098179e-01	-9.999059e-02	1.978729e-03	4.390057e-03	-4.693465e-03	2.043324e-03	-6.736789e-03
469           	2.776429e-01	1.408391e-01	1.368038e-01	1.897870e-02	-9.070116e-02	1.096799e-01	-1.001905e-01	2.017670e-03	4.236333e-03	-4.209478e-03	2.131594e-03	-6.341072e-03
470           	2.777280e-01	1.409230e-01	1.368050e-01	1.856781e-02	-9.103978e-02	1.096076e-01	-1.003237e-01	2.058974e-03	4.117859e-03	-3.909336e-03	2.163191e-03	-6.072527e-03
471           	2.779602e-01	1.410847e-01	1.368755e-01	1.842486e-02	-9.117404e-02	1.095989e-01	-1.003865e-01	2.104587e-03	4.049410e-03	-3.842119e-03	2.128350e-03	-5.970469e-03
472           	2.783244e-01	1.413191e-01	1.370053e-01	1.852026e-02	-9.112530e-02	1.096456e-01	-1.003854e-01	2.156932e-03	4.049763e-03	-4.049019e-03	2.025254e-03	-6.074273e-03
473           	2.787801e-01	1.416103e-01	1.371697e-01	1.880132e-02	-9.092646e-02	1.097278e-01	-1.003271e-01	2.220301e-03	4.122075e-03	-4.524243e-03	1.859954e-03	-6.384197e-03
474           	2.792824e-01	1.419382e-01	1.373443e-01	1.916277e-02	-9.065235e-02	1.098151e-01	-1.002337e-01	2.296947e-03	4.267194e-03	-5.244813e-03	1.644787e-03	-6.889601e-03
475           	2.798106e-01	1.422885e-01	1.375222e-01	1.943146e-02	-9.042146e-02	1.098529e-01	-1.001372e-01	2.383150e-03	4.463775e-03	-6.139551e-03	1.394000e-03	-7.533551e-03
476           	2.803513e-01	1.426482e-01	1.377031e-01	1.945529e-02	-9.034846e-02	1.098038e-01	-1.000761e-01	2.472569e-03	4.695586e-03	-7.135768e-03	1.127702e-03	-8.263470e-03
477           	2.808770e-01	1.429961e-01	1.378809e-01	1.917970e-02	-9.048393e-02	1.096636e-01	-1.000738e-01	2.557561e-03	4.933008e-03	-8.145090e-03	8.604634e-04	-9.005553e-03
478           	2.813638e-01	1.433149e-01	1.380489e-01	1.870787e-02	-9.077244e-02	1.094803e-01	-1.001264e-01	2.633036e-03	5.160975e-03	-9.115323e-03	6.033130e-04	-9.718636e-03
479           	2.817920e-01	1.435920e-01	1.382000e-01	1.824594e-02	-9.107609e-02	1.093220e-01	-1.001991e-01	2.696006e-03	5.365780e-03	-1.001260e-02	3.594807e-04	-1.037208e-02
480           	2.821601e-01	1.438279e-01	1.383322e-01	1.803815e-02	-9.122168e-02	1.092598e-01	-1.002408e-01	2.747878e-03	5.556304e-03	-1.085823e-02	1.271863e-04	-1.098542e-02
481           	2.824530e-01	1.440194e-01	1.384335e-01	1.820084e-02	-9.111620e-02	1.093170e-01	-1.002166e-01	2.792962e-03	5.737505e-03	-1.167235e-02	-9.867128e-05	-1.157368e-02
482           	2.826792e-01	1.441768e-01	1.385025e-01	1.872096e-02	-9.076304e-02	1.094840e-01	-1.001235e-01	2.837153e-03	5.922571e-03	-1.248597e-02	-3.204152e-04	-1.216556e-02
483           	2.828091e-01	1.442889e-01	1.385202e-01	1.953083e-02	-9.020820e-02	1.097390e-01	-9.997362e-02	2.884382e-03	6.108597e-03	-1.328788e-02	-5.353428e-04	-1.275254e-02
484           	2.828254e-01	1.443480e-01	1.384774e-01	2.049119e-02	-8.954815e-02	1.100393e-01	-9.979374e-02	2.935284e-03	6.294366e-03	-1.405230e-02	-7.317865e-04	-1.332052e-02
485           	2.827359e-01	1.443598e-01	1.383761e-01	2.139303e-02	-8.892335e-02	1.103164e-01	-9.961986e-02	2.991833e-03	6.461824e-03	-1.471339e-02	-8.948719e-04	-1.381852e-02
486           	2.825715e-01	1.443405e-01	1.382310e-01	2.205283e-02	-8.845589e-02	1.105087e-01	-9.948230e-02	3.054765e-03	6.606346e-03	-1.523415e-02	-1.010731e-03	-1.422342e-02
487           	2.823424e-01	1.442950e-01	1.380475e-01	2.232923e-02	-8.824684e-02	1.105761e-01	-9.941145e-02	3.123761e-03	6.713715e-03	-1.557035e-02	-1.071463e-03	-1.449889e-02
488           	2.820838e-01	1.442390e-01	1.378448e-01	2.219192e-02	-8.832518e-02	1.105171e-01	-9.942114e-02	3.197117e-03	6.783897e-03	-1.572201e-02	-1.077110e-03	-1.464490e-02
489           	2.818143e-01	1.441791e-01	1.376352e-01	2.162830e-02	-8.870922e-02	1.103375e-01	-9.952337e-02	3.271948e-03	6.808818e-03	-1.565601e-02	-1.019187e-03	-1.463682e-02
490           	2.815574e-01	1.441206e-01	1.374368e-01	2.070587e-02	-8.936091e-02	1.100668e-01	-9.971385e-02	3.341871e-03	6.790126e-03	-1.536963e-02	-8.946885e-04	-1.447494e-02
491           	2.813130e-01	1.440557e-01	1.372573e-01	1.954959e-02	-9.019489e-02	1.097445e-01	-9.996969e-02	3.399240e-03	6.723327e-03	-1.485916e-02	-7.062507e-04	-1.415291e-02
492           	2.810808e-01	1.439777e-01	1.371031e-01	1.830199e-02	-9.111033e-02	1.094123e-01	-1.002613e-01	3.437313e-03	6.612737e-03	-1.413528e-02	-4.549023e-04	-1.368038e-02
493           	2.808600e-01	1.438815e-01	1.369785e-01	1.699900e-02	-9.208248e-02	1.090815e-01	-1.005820e-01	3.451515e-03	6.445355e-03	-1.316116e-02	-1.352246e-04	-1.302593e-02
494           	2.806343e-01	1.437581e-01	1.368763e-01	1.577133e-02	-9.301856e-02	1.087899e-01	-1.009042e-01	3.440898e-03	6.231835e-03	-1.201983e-02	2.219189e-04	-1.224175e-02
495           	2.804081e-01	1.436103e-01	1.367979e-01	1.462309e-02	-9.391237e-02	1.085355e-01	-1.012239e-01	3.406200e-03	5.968788e-03	-1.073652e-02	6.005251e-04	-1.133705e-02
496           	2.802055e-01	1.434578e-01	1.367477e-01	1.353880e-02	-9.476924e-02	1.083080e-01	-1.015386e-01	3.355071e-03	5.673009e-03	-9.398043e-03	9.739872e-04	-1.037203e-02
497           	2.800495e-01	1.433225e-01	1.367270e-01	1.250534e-02	-9.558847e-02	1.080938e-01	-1.018411e-01	3.297774e-03	5.362239e-03	-8.094317e-03	1.315081e-03	-9.409398e-03
498           	2.799621e-01	1.432262e-01	1.367359e-01	1.147555e-02	-9.639613e-02	1.078717e-01	-1.021339e-01	3.245155e-03	5.062052e-03	-6.914508e-03	1.604798e-03	-8.519306e-03
499           	2.799328e-01	1.431707e-01	1.367622e-01	1.038617e-02	-9.723631e-02	1.076225e-01	-1.024294e-01	3.204248e-03	4.777870e-03	-5.896610e-03	1.829565e-03	-7.726176e-03
500           	2.799534e-01	1.431542e-01	1.367992e-01	9.222767e-03	-9.812645e-02	1.073492e-01	-1.027378e-01	3.177502e-03	4.527184e-03	-5.087437e-03	1.983466e-03	-7.070902e-03
501           	2.800177e-01	1.431712e-01	1.368465e-01	8.012140e-03	-9.905492e-02	1.070671e-01	-1.030610e-01	3.162319e-03	4.314899e-03	-4.499988e-03	2.064905e-03	-6.564893e-03
502           	2.801416e-01	1.432238e-01	1.369178e-01	6.848137e-03	-9.995411e-02	1.068022e-01	-1.033782e-01	3.153035e-03	4.155101e-03	-4.151448e-03	2.079377e-03	-6.230824e-03
503           	2.803146e-01	1.433000e-01	1.370145e-01	5.824194e-03	-1.007523e-01	1.065765e-01	-1.036644e-01	3.142739e-03	4.047873e-03	-4.028373e-03	2.033687e-03	-6.062060e-03
504           	2.805343e-01	1.433992e-01	1.371351e-01	5.038224e-03	-1.013778e-01	1.064160e-01	-1.038969e-01	3.132012e-03	3.995505e-03	-4.103790e-03	1.943610e-03	-6.047400e-03
505           	2.807856e-01	1.435155e-01	1.372701e-01	4.563471e-03	-1.017718e-01	1.063353e-01	-1.040535e-01	3.122720e-03	3.991751e-03	-4.337466e-03	1.823018e-03	-6.160484e-03
506           	2.810706e-01	1.436518e-01	1.374188e-01	4.334297e-03	-1.019838e-01	1.063181e-01	-1.041509e-01	3.116532e-03	4.038603e-03	-4.718160e-03	1.679523e-03	-6.397683e-03
507           	2.813804e-01	1.438053e-01	1.375751e-01	4.263845e-03	-1.020710e-01	1.063348e-01	-1.042029e-01	3.115130e-03	4.125622e-03	-5.196518e-03	1.527363e-03	-6.723881e-03
508           	2.817034e-01	1.439729e-01	1.377305e-01	4.271925e-03	-1.020886e-01	1.063605e-01	-1.042246e-01	3.121204e-03	4.248570e-03	-5.729007e-03	1.384067e-03	-7.113074e-03
509           	2.820093e-01	1.441404e-01	1.378689e-01	4.270460e-03	-1.020985e-01	1.063690e-01	-1.042337e-01	3.135776e-03	4.384275e-03	-6.233451e-03	1.267550e-03	-7.501001e-03
510           	2.822879e-01	1.443028e-01	1.379851e-01	4.213478e-03	-1.021336e-01	1.063471e-01	-1.042403e-01	3.158839e-03	4.515981e-03	-6.644381e-03	1.193791e-03	-7.838172e-03
511           	2.825289e-01	1.444497e-01	1.380792e-01	4.087588e-03	-1.022034e-01	1.062910e-01	-1.042472e-01	3.185266e-03	4.619703e-03	-6.899385e-03	1.170011e-03	-8.069395e-03
512           	2.827368e-01	1.445800e-01	1.381567e-01	3.892644e-03	-1.023115e-01	1.062042e-01	-1.042578e-01	3.211650e-03	4.685365e-03	-6.995243e-03	1.187743e-03	-8.182986e-03
513           	2.829050e-01	1.446829e-01	1.382221e-01	3.666352e-03	-1.024300e-01	1.060964e-01	-1.042632e-01	3.230382e-03	4.703866e-03	-6.939858e-03	1.233937e-03	-8.173795e-03
514           	2.830345e-01	1.447541e-01	1.382804e-01	3.425323e-03	-1.025508e-01	1.059761e-01	-1.042634e-01	3.236840e-03	4.685310e-03	-6.785946e-03	1.292337e-03	-8.078283e-03
515           	2.830991e-01	1.447798e-01	1.383193e-01	3.145467e-03	-1.026928e-01	1.058383e-01	-1.042655e-01	3.230280e-03	4.635439e-03	-6.577859e-03	1.346509e-03	-7.924369e-03
516           	2.830739e-01	1.447491e-01	1.383248e-01	2.775162e-03	-1.029032e-01	1.056784e-01	-1.042908e-01	3.212162e-03	4.569206e-03	-6.363730e-03	1.387341e-03	-7.751071e-03
517           	2.829309e-01	1.446491e-01	1.382818e-01	2.269458e-03	-1.032283e-01	1.054977e-01	-1.043630e-01	3.183664e-03	4.489548e-03	-6.159093e-03	1.410001e-03	-7.569094e-03
518           	2.826799e-01	1.444848e-01	1.381950e-01	1.620311e-03	-1.036848e-01	1.053052e-01	-1.044950e-01	3.144908e-03	4.413760e-03	-5.998664e-03	1.414429e-03	-7.413092e-03
519           	2.823356e-01	1.442649e-01	1.380707e-01	8.565341e-04	-1.042523e-01	1.051088e-01	-1.046806e-01	3.097103e-03	4.347934e-03	-5.889410e-03	1.403229e-03	-7.292639e-03
520           	2.819210e-01	1.440035e-01	1.379175e-01	2.615093e-05	-1.048955e-01	1.049216e-01	-1.049085e-01	3.043000e-03	4.305616e-03	-5.849024e-03	1.381104e-03	-7.230128e-03
521           	2.814529e-01	1.437127e-01	1.377402e-01	-8.261034e-04	-1.055780e-01	1.047519e-01	-1.051649e-01	2.986223e-03	4.286364e-03	-5.870249e-03	1.351240e-03	-7.221488e-03
522           	2.809624e-01	1.434100e-01	1.375523e-01	-1.643169e-03	-1.062566e-01	1.046134e-01	-1.054350e-01	2.928859e-03	4.295519e-03	-5.954681e-03	1.318178e-03	-7.272859e-03
523           	2.804697e-01	1.431093e-01	1.373604e-01	-2.338491e-03	-1.068560e-01	1.045175e-01	-1.056868e-01	2.874481e-03	4.325677e-03	-6.080600e-03	1.285377e-03	-7.365978e-03
