# Force and moment coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# yawAxis     : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 1.667000e+01
# lRef        : 1.090700e+01
# Aref        : 7.851000e+00
# CofR        : (1.090700e+01 0.000000e+00 5.000000e-01)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
904           	5.245481e-01	2.662763e-01	2.582719e-01	-2.876608e-01	-2.585016e-01	-2.915918e-02	-1.146712e-01	4.002217e-03	1.903945e-03	-1.609809e-02	-6.145102e-03	-9.952992e-03
905           	5.245679e-01	2.663068e-01	2.582611e-01	-2.875502e-01	-2.571005e-01	-3.044978e-02	-1.133253e-01	4.022830e-03	1.742428e-03	-1.638327e-02	-6.449207e-03	-9.934063e-03
906           	5.247530e-01	2.664164e-01	2.583367e-01	-2.875744e-01	-2.554118e-01	-3.216259e-02	-1.116246e-01	4.039844e-03	1.814893e-03	-1.707058e-02	-6.720399e-03	-1.035018e-02
907           	5.250897e-01	2.665812e-01	2.585085e-01	-2.875500e-01	-2.535019e-01	-3.404810e-02	-1.097269e-01	4.036347e-03	1.899349e-03	-1.802872e-02	-7.115008e-03	-1.091371e-02
908           	5.256012e-01	2.668183e-01	2.587829e-01	-2.871821e-01	-2.513317e-01	-3.585034e-02	-1.077407e-01	4.017713e-03	1.751632e-03	-1.914232e-02	-7.819530e-03	-1.132279e-02
909           	5.262895e-01	2.671663e-01	2.591232e-01	-2.860925e-01	-2.487128e-01	-3.737973e-02	-1.056665e-01	4.021553e-03	1.344179e-03	-2.058422e-02	-8.947933e-03	-1.163629e-02
910           	5.271256e-01	2.676617e-01	2.594639e-01	-2.839845e-01	-2.454543e-01	-3.853021e-02	-1.034620e-01	4.098937e-03	9.545787e-04	-2.275467e-02	-1.042276e-02	-1.233191e-02
911           	5.279967e-01	2.682042e-01	2.597924e-01	-2.804976e-01	-2.413733e-01	-3.912425e-02	-1.011245e-01	4.205896e-03	6.488145e-04	-2.531143e-02	-1.200690e-02	-1.330453e-02
912           	5.288313e-01	2.687476e-01	2.600838e-01	-2.757069e-01	-2.365674e-01	-3.913954e-02	-9.871392e-02	4.331879e-03	3.386490e-04	-2.801107e-02	-1.366689e-02	-1.434419e-02
913           	5.295527e-01	2.692377e-01	2.603150e-01	-2.699747e-01	-2.313878e-01	-3.858690e-02	-9.640042e-02	4.461335e-03	4.486878e-05	-3.062247e-02	-1.526637e-02	-1.535610e-02
914           	5.301000e-01	2.696331e-01	2.604669e-01	-2.637827e-01	-2.263189e-01	-3.746373e-02	-9.442760e-02	4.583126e-03	-1.510081e-04	-3.303138e-02	-1.666670e-02	-1.636468e-02
915           	5.304962e-01	2.699399e-01	2.605563e-01	-2.580526e-01	-2.221182e-01	-3.593435e-02	-9.309194e-02	4.691756e-03	1.451085e-04	-3.498449e-02	-1.734714e-02	-1.763735e-02
916           	5.307216e-01	2.700728e-01	2.606488e-01	-2.535385e-01	-2.193514e-01	-3.418706e-02	-9.258219e-02	4.711966e-03	8.849701e-04	-3.601798e-02	-1.712402e-02	-1.889396e-02
917           	5.306850e-01	2.698671e-01	2.608178e-01	-2.503858e-01	-2.180752e-01	-3.231068e-02	-9.288224e-02	4.524642e-03	1.600229e-03	-3.540672e-02	-1.610313e-02	-1.930359e-02
918           	5.302880e-01	2.692338e-01	2.610542e-01	-2.487949e-01	-2.183722e-01	-3.042273e-02	-9.397474e-02	4.089810e-03	2.195517e-03	-3.261860e-02	-1.411379e-02	-1.850482e-02
919           	5.296306e-01	2.682513e-01	2.613794e-01	-2.490645e-01	-2.204698e-01	-2.859468e-02	-9.593755e-02	3.435950e-03	2.790248e-03	-2.775068e-02	-1.108509e-02	-1.666559e-02
920           	5.288968e-01	2.670996e-01	2.617972e-01	-2.511566e-01	-2.241640e-01	-2.699263e-02	-9.858567e-02	2.651245e-03	3.431205e-03	-2.138381e-02	-7.260699e-03	-1.412311e-02
921           	5.284071e-01	2.660491e-01	2.623580e-01	-2.550660e-01	-2.293699e-01	-2.569609e-02	-1.018369e-01	1.845527e-03	4.164292e-03	-1.448073e-02	-3.076070e-03	-1.140465e-02
922           	5.280330e-01	2.651813e-01	2.628517e-01	-2.609106e-01	-2.360979e-01	-2.481271e-02	-1.056426e-01	1.164815e-03	5.291651e-03	-8.401828e-03	1.090737e-03	-9.492566e-03
923           	5.273524e-01	2.643753e-01	2.629771e-01	-2.681816e-01	-2.437601e-01	-2.442149e-02	-1.096693e-01	6.990727e-04	6.638955e-03	-3.848282e-03	4.714814e-03	-8.563096e-03
924           	5.262308e-01	2.636645e-01	2.625664e-01	-2.764680e-01	-2.519559e-01	-2.451208e-02	-1.137219e-01	5.490405e-04	8.110320e-03	-1.477740e-03	7.371450e-03	-8.849189e-03
925           	5.247798e-01	2.631605e-01	2.616194e-01	-2.853007e-01	-2.602997e-01	-2.500104e-02	-1.176493e-01	7.705520e-04	9.832336e-03	-1.468331e-03	9.098170e-03	-1.056650e-02
926           	5.233104e-01	2.629266e-01	2.603839e-01	-2.940536e-01	-2.682685e-01	-2.578512e-02	-1.212417e-01	1.271350e-03	1.163192e-02	-2.888714e-03	1.018757e-02	-1.307628e-02
927           	5.222265e-01	2.631270e-01	2.590996e-01	-3.016286e-01	-2.748825e-01	-2.674611e-02	-1.240682e-01	2.013696e-03	1.330678e-02	-5.728879e-03	1.044234e-02	-1.617122e-02
928           	5.217659e-01	2.637695e-01	2.579965e-01	-3.072563e-01	-2.793026e-01	-2.795361e-02	-1.256745e-01	2.886497e-03	1.479415e-02	-9.384473e-03	1.010191e-02	-1.948639e-02
929           	5.220433e-01	2.647691e-01	2.572742e-01	-3.106015e-01	-2.812506e-01	-2.935097e-02	-1.259498e-01	3.747489e-03	1.596763e-02	-1.315680e-02	9.389232e-03	-2.254603e-02
930           	5.229877e-01	2.659876e-01	2.570000e-01	-3.118810e-01	-2.810614e-01	-3.081959e-02	-1.251209e-01	4.493781e-03	1.670256e-02	-1.656549e-02	8.419814e-03	-2.498531e-02
931           	5.243504e-01	2.672719e-01	2.570786e-01	-3.112327e-01	-2.789586e-01	-3.227409e-02	-1.233423e-01	5.096661e-03	1.702512e-02	-1.949530e-02	7.277465e-03	-2.677277e-02
932           	5.257983e-01	2.684385e-01	2.573597e-01	-3.087774e-01	-2.751451e-01	-3.363233e-02	-1.207564e-01	5.539394e-03	1.696345e-02	-2.186897e-02	6.028969e-03	-2.789794e-02
933           	5.269916e-01	2.692919e-01	2.576997e-01	-3.048066e-01	-2.700252e-01	-3.478143e-02	-1.176219e-01	5.796072e-03	1.647432e-02	-2.355912e-02	4.694765e-03	-2.825388e-02
934           	5.277688e-01	2.697282e-01	2.580406e-01	-2.996345e-01	-2.639734e-01	-3.566107e-02	-1.141562e-01	5.843775e-03	1.550132e-02	-2.445658e-02	3.273031e-03	-2.772961e-02
935           	5.281559e-01	2.697558e-01	2.584000e-01	-2.935436e-01	-2.572836e-01	-3.625993e-02	-1.105119e-01	5.677907e-03	1.395952e-02	-2.450224e-02	1.708405e-03	-2.621064e-02
936           	5.282620e-01	2.694507e-01	2.588113e-01	-2.867501e-01	-2.501563e-01	-3.659378e-02	-1.067813e-01	5.319677e-03	1.192193e-02	-2.387018e-02	-1.315893e-05	-2.385702e-02
937           	5.281991e-01	2.689213e-01	2.592777e-01	-2.797109e-01	-2.430439e-01	-3.666703e-02	-1.031884e-01	4.821785e-03	9.541417e-03	-2.287314e-02	-1.895152e-03	-2.097799e-02
938           	5.280182e-01	2.682659e-01	2.597523e-01	-2.732340e-01	-2.367731e-01	-3.646095e-02	-1.001561e-01	4.256759e-03	7.051954e-03	-2.187216e-02	-3.884128e-03	-1.798804e-02
939           	5.276234e-01	2.675112e-01	2.601122e-01	-2.682224e-01	-2.322996e-01	-3.592273e-02	-9.818845e-02	3.699488e-03	4.642657e-03	-2.107790e-02	-5.896293e-03	-1.518161e-02
940           	5.268937e-01	2.666569e-01	2.602368e-01	-2.649880e-01	-2.299726e-01	-3.501531e-02	-9.747867e-02	3.210016e-03	2.590071e-03	-2.078202e-02	-7.800940e-03	-1.298108e-02
941           	5.257624e-01	2.657050e-01	2.600574e-01	-2.632421e-01	-2.294883e-01	-3.375386e-02	-9.786720e-02	2.823805e-03	1.102834e-03	-2.119477e-02	-9.494551e-03	-1.170022e-02
942           	5.245887e-01	2.648749e-01	2.597138e-01	-2.621524e-01	-2.297363e-01	-3.241617e-02	-9.866005e-02	2.580557e-03	2.501409e-04	-2.235633e-02	-1.092803e-02	-1.142831e-02
943           	5.237354e-01	2.643582e-01	2.593772e-01	-2.615412e-01	-2.304973e-01	-3.104392e-02	-9.972669e-02	2.490526e-03	-4.707292e-05	-2.406911e-02	-1.208163e-02	-1.198748e-02
944           	5.230962e-01	2.640895e-01	2.590068e-01	-2.612824e-01	-2.315121e-01	-2.977026e-02	-1.008709e-01	2.541344e-03	6.026290e-05	-2.605486e-02	-1.296717e-02	-1.308769e-02
945           	5.224220e-01	2.639208e-01	2.585012e-01	-2.614443e-01	-2.325686e-01	-2.887565e-02	-1.018465e-01	2.709777e-03	4.499213e-04	-2.806762e-02	-1.358389e-02	-1.448373e-02
946           	5.217821e-01	2.638595e-01	2.579226e-01	-2.622062e-01	-2.337654e-01	-2.844078e-02	-1.026623e-01	2.968457e-03	1.014098e-03	-2.982157e-02	-1.389669e-02	-1.592488e-02
947           	5.211533e-01	2.638560e-01	2.572973e-01	-2.639083e-01	-2.353576e-01	-2.855074e-02	-1.034034e-01	3.279395e-03	1.690125e-03	-3.110356e-02	-1.386166e-02	-1.724191e-02
948           	5.207706e-01	2.639624e-01	2.568082e-01	-2.671678e-01	-2.381799e-01	-2.898783e-02	-1.045961e-01	3.577116e-03	2.358402e-03	-3.162863e-02	-1.345591e-02	-1.817272e-02
949           	5.206480e-01	2.641171e-01	2.565310e-01	-2.720437e-01	-2.424178e-01	-2.962584e-02	-1.063960e-01	3.793048e-03	2.848667e-03	-3.110681e-02	-1.270474e-02	-1.840207e-02
950           	5.207469e-01	2.642867e-01	2.564602e-01	-2.778672e-01	-2.475101e-01	-3.035709e-02	-1.085765e-01	3.913223e-03	3.111829e-03	-2.948455e-02	-1.163045e-02	-1.785411e-02
951           	5.210121e-01	2.644561e-01	2.565560e-01	-2.836521e-01	-2.525486e-01	-3.110353e-02	-1.107225e-01	3.950072e-03	3.148967e-03	-2.686026e-02	-1.028116e-02	-1.657910e-02
952           	5.214353e-01	2.646490e-01	2.567864e-01	-2.888243e-01	-2.570893e-01	-3.173499e-02	-1.126772e-01	3.931304e-03	3.013281e-03	-2.348332e-02	-8.728378e-03	-1.475494e-02
953           	5.220474e-01	2.648989e-01	2.571484e-01	-2.931347e-01	-2.610541e-01	-3.208059e-02	-1.144868e-01	3.875273e-03	2.794185e-03	-1.978083e-02	-7.096229e-03	-1.268460e-02
954           	5.228465e-01	2.652187e-01	2.576278e-01	-2.962606e-01	-2.641994e-01	-3.206122e-02	-1.160691e-01	3.795438e-03	2.568541e-03	-1.625647e-02	-5.559692e-03	-1.069677e-02
955           	5.237501e-01	2.655720e-01	2.581781e-01	-2.976710e-01	-2.658336e-01	-3.183746e-02	-1.169981e-01	3.696936e-03	2.444763e-03	-1.333555e-02	-4.223014e-03	-9.112540e-03
956           	5.246155e-01	2.658793e-01	2.587362e-01	-2.967988e-01	-2.652209e-01	-3.157796e-02	-1.168215e-01	3.571531e-03	2.523613e-03	-1.131405e-02	-3.133412e-03	-8.180637e-03
957           	5.253327e-01	2.660766e-01	2.592560e-01	-2.932775e-01	-2.618656e-01	-3.141190e-02	-1.152268e-01	3.410282e-03	2.729103e-03	-1.020794e-02	-2.374866e-03	-7.833071e-03
958           	5.258079e-01	2.661607e-01	2.596471e-01	-2.876737e-01	-2.562752e-01	-3.139848e-02	-1.124384e-01	3.256813e-03	2.987673e-03	-9.972499e-03	-1.998576e-03	-7.973923e-03
959           	5.259783e-01	2.661442e-01	2.598341e-01	-2.813652e-01	-2.499557e-01	-3.140948e-02	-1.092731e-01	3.155036e-03	3.267299e-03	-1.048338e-02	-1.974393e-03	-8.508991e-03
960           	5.257927e-01	2.660068e-01	2.597859e-01	-2.754078e-01	-2.440447e-01	-3.136315e-02	-1.063408e-01	3.110489e-03	3.464740e-03	-1.142870e-02	-2.249611e-03	-9.179091e-03
961           	5.252873e-01	2.657386e-01	2.595487e-01	-2.699445e-01	-2.385737e-01	-3.137085e-02	-1.036014e-01	3.094933e-03	3.526491e-03	-1.254961e-02	-2.748315e-03	-9.801297e-03
962           	5.246349e-01	2.654426e-01	2.591923e-01	-2.655713e-01	-2.342274e-01	-3.134396e-02	-1.014417e-01	3.125181e-03	3.596142e-03	-1.384285e-02	-3.325283e-03	-1.051757e-02
963           	5.239619e-01	2.652213e-01	2.587406e-01	-2.631403e-01	-2.320544e-01	-3.108586e-02	-1.004843e-01	3.240312e-03	3.877284e-03	-1.539330e-02	-3.819366e-03	-1.157393e-02
964           	5.233831e-01	2.651171e-01	2.582660e-01	-2.630021e-01	-2.324842e-01	-3.051791e-02	-1.009831e-01	3.425564e-03	4.320348e-03	-1.696938e-02	-4.164340e-03	-1.280504e-02
965           	5.228917e-01	2.650837e-01	2.578080e-01	-2.642799e-01	-2.344075e-01	-2.987243e-02	-1.022675e-01	3.637880e-03	4.738471e-03	-1.825421e-02	-4.388634e-03	-1.386558e-02
966           	5.223526e-01	2.650572e-01	2.572953e-01	-2.666797e-01	-2.373255e-01	-2.935421e-02	-1.039857e-01	3.880959e-03	5.045762e-03	-1.920851e-02	-4.558494e-03	-1.465002e-02
967           	5.215950e-01	2.649343e-01	2.566607e-01	-2.704189e-01	-2.412973e-01	-2.912164e-02	-1.060878e-01	4.136818e-03	5.104460e-03	-1.973039e-02	-4.760734e-03	-1.496965e-02
968           	5.206892e-01	2.647466e-01	2.559426e-01	-2.758103e-01	-2.466318e-01	-2.917854e-02	-1.087266e-01	4.401977e-03	4.863194e-03	-1.978359e-02	-5.028601e-03	-1.475499e-02
969           	5.198190e-01	2.645767e-01	2.552423e-01	-2.828817e-01	-2.534550e-01	-2.942671e-02	-1.120141e-01	4.667235e-03	4.341900e-03	-1.947945e-02	-5.397824e-03	-1.408162e-02
970           	5.191337e-01	2.644903e-01	2.546433e-01	-2.911019e-01	-2.612127e-01	-2.988920e-02	-1.156618e-01	4.923509e-03	3.565467e-03	-1.898322e-02	-5.926141e-03	-1.305707e-02
971           	5.186818e-01	2.645100e-01	2.541719e-01	-2.993272e-01	-2.687366e-01	-3.059063e-02	-1.190730e-01	5.169068e-03	2.759023e-03	-1.868768e-02	-6.584820e-03	-1.210287e-02
972           	5.185027e-01	2.646555e-01	2.538472e-01	-3.062623e-01	-2.747751e-01	-3.148724e-02	-1.216439e-01	5.404181e-03	2.171952e-03	-1.896488e-02	-7.310489e-03	-1.165439e-02
973           	5.185780e-01	2.649021e-01	2.536759e-01	-3.112139e-01	-2.787499e-01	-3.246396e-02	-1.231430e-01	5.613121e-03	1.899317e-03	-1.997007e-02	-8.085717e-03	-1.188435e-02
974           	5.189420e-01	2.652473e-01	2.536947e-01	-3.138906e-01	-2.804622e-01	-3.342841e-02	-1.235169e-01	5.776318e-03	1.939411e-03	-2.173827e-02	-8.929722e-03	-1.280854e-02
975           	5.197063e-01	2.657138e-01	2.539925e-01	-3.138771e-01	-2.795172e-01	-3.435992e-02	-1.225786e-01	5.860683e-03	2.207957e-03	-2.413124e-02	-9.857662e-03	-1.427358e-02
976           	5.209285e-01	2.663124e-01	2.546162e-01	-3.107754e-01	-2.754987e-01	-3.527674e-02	-1.201110e-01	5.848093e-03	2.708837e-03	-2.703588e-02	-1.080910e-02	-1.622678e-02
977           	5.226056e-01	2.670237e-01	2.555819e-01	-3.047184e-01	-2.686262e-01	-3.609227e-02	-1.162669e-01	5.720902e-03	3.359060e-03	-3.011802e-02	-1.169995e-02	-1.841807e-02
978           	5.246155e-01	2.678105e-01	2.568050e-01	-2.966090e-01	-2.598012e-01	-3.680786e-02	-1.114967e-01	5.502708e-03	3.977506e-03	-3.319905e-02	-1.262202e-02	-2.057703e-02
979           	5.267649e-01	2.685595e-01	2.582054e-01	-2.874578e-01	-2.501954e-01	-3.726247e-02	-1.064665e-01	5.177092e-03	4.450149e-03	-3.573656e-02	-1.341813e-02	-2.231843e-02
980           	5.288503e-01	2.691668e-01	2.596835e-01	-2.783151e-01	-2.409240e-01	-3.739105e-02	-1.017665e-01	4.741615e-03	4.713355e-03	-3.722412e-02	-1.389871e-02	-2.332541e-02
981           	5.306470e-01	2.695214e-01	2.611256e-01	-2.699297e-01	-2.327513e-01	-3.717834e-02	-9.778649e-02	4.197892e-03	4.663679e-03	-3.712583e-02	-1.389924e-02	-2.322660e-02
982           	5.319760e-01	2.695706e-01	2.624055e-01	-2.627996e-01	-2.262170e-01	-3.658265e-02	-9.481716e-02	3.582537e-03	4.541824e-03	-3.540746e-02	-1.316191e-02	-2.224555e-02
983           	5.328230e-01	2.693585e-01	2.634645e-01	-2.574534e-01	-2.218388e-01	-3.561460e-02	-9.311210e-02	2.947009e-03	4.518115e-03	-3.227768e-02	-1.162072e-02	-2.065695e-02
984           	5.334493e-01	2.690766e-01	2.643726e-01	-2.544387e-01	-2.200830e-01	-3.435565e-02	-9.286369e-02	2.352000e-03	4.651380e-03	-2.804110e-02	-9.369172e-03	-1.867193e-02
985           	5.338896e-01	2.688021e-01	2.650875e-01	-2.539031e-01	-2.210729e-01	-3.283022e-02	-9.412132e-02	1.857271e-03	5.019394e-03	-2.315373e-02	-6.557473e-03	-1.659626e-02
986           	5.338721e-01	2.684207e-01	2.654514e-01	-2.547251e-01	-2.233563e-01	-3.136883e-02	-9.599372e-02	1.484624e-03	5.578726e-03	-1.792758e-02	-3.385061e-03	-1.454251e-02
987           	5.333222e-01	2.679040e-01	2.654182e-01	-2.569262e-01	-2.268509e-01	-3.007534e-02	-9.838778e-02	1.242916e-03	6.189270e-03	-1.268325e-02	-1.523548e-04	-1.253089e-02
988           	5.322279e-01	2.672559e-01	2.649719e-01	-2.604843e-01	-2.314425e-01	-2.904179e-02	-1.012003e-01	1.142020e-03	6.800898e-03	-7.875313e-03	2.863241e-03	-1.073855e-02
989           	5.307737e-01	2.665781e-01	2.641956e-01	-2.652704e-01	-2.370261e-01	-2.824428e-02	-1.043909e-01	1.191268e-03	7.435123e-03	-3.998130e-03	5.436058e-03	-9.434188e-03
990           	5.292836e-01	2.659839e-01	2.632997e-01	-2.708299e-01	-2.431073e-01	-2.772260e-02	-1.076923e-01	1.342130e-03	7.932743e-03	-1.058362e-03	7.403562e-03	-8.461924e-03
991           	5.279585e-01	2.655968e-01	2.623617e-01	-2.765755e-01	-2.491539e-01	-2.742160e-02	-1.108661e-01	1.617565e-03	8.460478e-03	5.017030e-04	8.711330e-03	-8.209627e-03
992           	5.271135e-01	2.655182e-01	2.615954e-01	-2.818709e-01	-2.544830e-01	-2.738791e-02	-1.135475e-01	1.961390e-03	8.923808e-03	9.204351e-04	9.384025e-03	-8.463590e-03
993           	5.268960e-01	2.657687e-01	2.611273e-01	-2.860606e-01	-2.583914e-01	-2.766920e-02	-1.153611e-01	2.320678e-03	9.200569e-03	5.461850e-04	9.473662e-03	-8.927477e-03
994           	5.272691e-01	2.662875e-01	2.609816e-01	-2.888788e-01	-2.606867e-01	-2.819215e-02	-1.162473e-01	2.652984e-03	9.174538e-03	-3.025805e-04	9.023247e-03	-9.325828e-03
995           	5.280969e-01	2.669878e-01	2.611091e-01	-2.904742e-01	-2.616717e-01	-2.880244e-02	-1.164347e-01	2.939336e-03	8.880590e-03	-1.502499e-03	8.129340e-03	-9.631839e-03
996           	5.292119e-01	2.677684e-01	2.614435e-01	-2.910681e-01	-2.617456e-01	-2.932254e-02	-1.162115e-01	3.162475e-03	8.387837e-03	-2.895279e-03	6.940197e-03	-9.835476e-03
997           	5.305359e-01	2.685896e-01	2.619463e-01	-2.903624e-01	-2.606050e-01	-2.975733e-02	-1.154239e-01	3.321640e-03	7.791093e-03	-4.354327e-03	5.613929e-03	-9.968256e-03
998           	5.319938e-01	2.694117e-01	2.625821e-01	-2.883921e-01	-2.582457e-01	-3.014645e-02	-1.140496e-01	3.414833e-03	7.078337e-03	-5.773707e-03	4.191483e-03	-9.965190e-03
999           	5.333867e-01	2.701397e-01	2.632470e-01	-2.855248e-01	-2.550044e-01	-3.052049e-02	-1.122419e-01	3.446328e-03	6.258887e-03	-7.126269e-03	2.695753e-03	-9.822022e-03
1000          	5.343636e-01	2.706208e-01	2.637428e-01	-2.822268e-01	-2.513861e-01	-3.084070e-02	-1.102727e-01	3.439004e-03	5.488384e-03	-8.544551e-03	1.216109e-03	-9.760660e-03
